Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"GB","Burning - Crop Residues","1","Armenia","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","0.2579","Fc","Calculated data",""
"GB","Burning - Crop Residues","1","Armenia","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","3.3884","Fc","Calculated data",""
"GB","Burning - Crop Residues","10","Australia","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","4.1772","Fc","Calculated data",""
"GB","Burning - Crop Residues","10","Australia","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","1.1481","Fc","Calculated data",""
"GB","Burning - Crop Residues","10","Australia","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","22.7895","Fc","Calculated data",""
"GB","Burning - Crop Residues","10","Australia","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","353.8099","Fc","Calculated data",""
"GB","Burning - Crop Residues","11","Austria","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","15.3078","Fc","Calculated data",""
"GB","Burning - Crop Residues","11","Austria","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","9.8812","Fc","Calculated data",""
"GB","Burning - Crop Residues","52","Azerbaijan","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","2.8104","Fc","Calculated data",""
"GB","Burning - Crop Residues","52","Azerbaijan","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0.1082","Fc","Calculated data",""
"GB","Burning - Crop Residues","52","Azerbaijan","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","18.5213","Fc","Calculated data",""
"GB","Burning - Crop Residues","12","Bahamas","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","0.0071","Fc","Calculated data",""
"GB","Burning - Crop Residues","12","Bahamas","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.1185","Fc","Calculated data",""
"GB","Burning - Crop Residues","16","Bangladesh","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","26.262","Fc","Calculated data",""
"GB","Burning - Crop Residues","16","Bangladesh","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","474.3549","Fc","Calculated data",""
"GB","Burning - Crop Residues","16","Bangladesh","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","5.0123","Fc","Calculated data",""
"GB","Burning - Crop Residues","16","Bangladesh","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","13.9491","Fc","Calculated data",""
"GB","Burning - Crop Residues","14","Barbados","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","0.0026","Fc","Calculated data",""
"GB","Burning - Crop Residues","14","Barbados","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.0883","Fc","Calculated data",""
"GB","Burning - Crop Residues","57","Belarus","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","9.7379","Fc","Calculated data",""
"GB","Burning - Crop Residues","57","Belarus","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","22.2775","Fc","Calculated data",""
"GB","Burning - Crop Residues","255","Belgium","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","4.0828","Fc","Calculated data",""
"GB","Burning - Crop Residues","255","Belgium","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","6.4691","Fc","Calculated data",""
"GB","Burning - Crop Residues","23","Belize","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","1.732","Fc","Calculated data",""
"GB","Burning - Crop Residues","23","Belize","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0.1463","Fc","Calculated data",""
"GB","Burning - Crop Residues","23","Belize","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","1.7308","Fc","Calculated data",""
"GB","Burning - Crop Residues","53","Benin","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","78.4283","Fc","Calculated data",""
"GB","Burning - Crop Residues","53","Benin","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","3.551","Fc","Calculated data",""
"GB","Burning - Crop Residues","53","Benin","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.0305","Fc","Calculated data",""
"GB","Burning - Crop Residues","18","Bhutan","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","1.7968","Fc","Calculated data",""
"GB","Burning - Crop Residues","18","Bhutan","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0.9262","Fc","Calculated data",""
"GB","Burning - Crop Residues","18","Bhutan","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.024","Fc","Calculated data",""
"GB","Burning - Crop Residues","18","Bhutan","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.0472","Fc","Calculated data",""
"GB","Burning - Crop Residues","19","Bolivia (Plurinational State of)","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","30.9142","Fc","Calculated data",""
"GB","Burning - Crop Residues","19","Bolivia (Plurinational State of)","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","7.0675","Fc","Calculated data",""
"GB","Burning - Crop Residues","19","Bolivia (Plurinational State of)","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","7.4406","Fc","Calculated data",""
"GB","Burning - Crop Residues","19","Bolivia (Plurinational State of)","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","7.2072","Fc","Calculated data",""
"GB","Burning - Crop Residues","80","Bosnia and Herzegovina","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","15.0308","Fc","Calculated data",""
"GB","Burning - Crop Residues","80","Bosnia and Herzegovina","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","2.2389","Fc","Calculated data",""
"GB","Burning - Crop Residues","20","Botswana","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","4.3023","Fc","Calculated data",""
"GB","Burning - Crop Residues","21","Brazil","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","1172.7748","Fc","Calculated data",""
"GB","Burning - Crop Residues","21","Brazil","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","83.8226","Fc","Calculated data",""
"GB","Burning - Crop Residues","21","Brazil","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","520.9597","Fc","Calculated data",""
"GB","Burning - Crop Residues","21","Brazil","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","67.9311","Fc","Calculated data",""
"GB","Burning - Crop Residues","26","Brunei Darussalam","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0.0437","Fc","Calculated data",""
"GB","Burning - Crop Residues","27","Bulgaria","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","31.9043","Fc","Calculated data",""
"GB","Burning - Crop Residues","27","Bulgaria","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0.5169","Fc","Calculated data",""
"GB","Burning - Crop Residues","27","Bulgaria","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","37.3996","Fc","Calculated data",""
"GB","Burning - Crop Residues","233","Burkina Faso","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","71.4795","Fc","Calculated data",""
"GB","Burning - Crop Residues","233","Burkina Faso","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","7.3372","Fc","Calculated data",""
"GB","Burning - Crop Residues","233","Burkina Faso","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.2458","Fc","Calculated data",""
"GB","Burning - Crop Residues","29","Burundi","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","14.3988","Fc","Calculated data",""
"GB","Burning - Crop Residues","29","Burundi","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","2.7489","Fc","Calculated data",""
"GB","Burning - Crop Residues","29","Burundi","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.1528","Fc","Calculated data",""
"GB","Burning - Crop Residues","29","Burundi","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.3209","Fc","Calculated data",""
"GB","Burning - Crop Residues","35","Cabo Verde","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","2.4851","Fc","Calculated data",""
"GB","Burning - Crop Residues","35","Cabo Verde","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.0656","Fc","Calculated data",""
"GB","Burning - Crop Residues","115","Cambodia","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","11.2763","Fc","Calculated data",""
"GB","Burning - Crop Residues","115","Cambodia","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","125.4173","Fc","Calculated data",""
"GB","Burning - Crop Residues","115","Cambodia","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","1.4764","Fc","Calculated data",""
"GB","Burning - Crop Residues","32","Cameroon","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","94.6298","Fc","Calculated data",""
"GB","Burning - Crop Residues","32","Cameroon","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","11.9087","Fc","Calculated data",""
"GB","Burning - Crop Residues","32","Cameroon","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","6.9426","Fc","Calculated data",""
"GB","Burning - Crop Residues","32","Cameroon","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.0211","Fc","Calculated data",""
"GB","Burning - Crop Residues","33","Canada","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","103.3077","Fc","Calculated data",""
"GB","Burning - Crop Residues","33","Canada","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","290.4438","Fc","Calculated data",""
"GB","Burning - Crop Residues","37","Central African Republic","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","9.0508","Fc","Calculated data",""
"GB","Burning - Crop Residues","37","Central African Republic","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0.3384","Fc","Calculated data",""
"GB","Burning - Crop Residues","37","Central African Republic","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","1.0716","Fc","Calculated data",""
"GB","Burning - Crop Residues","39","Chad","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","27.3393","Fc","Calculated data",""
"GB","Burning - Crop Residues","39","Chad","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","7.8653","Fc","Calculated data",""
"GB","Burning - Crop Residues","39","Chad","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.2259","Fc","Calculated data",""
"GB","Burning - Crop Residues","39","Chad","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.0273","Fc","Calculated data",""
"GB","Burning - Crop Residues","40","Chile","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","7.9764","Fc","Calculated data",""
"GB","Burning - Crop Residues","40","Chile","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","1.1444","Fc","Calculated data",""
"GB","Burning - Crop Residues","40","Chile","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","8.9469","Fc","Calculated data",""
"GB","Burning - Crop Residues","351","China","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","3465.9339","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GB","Burning - Crop Residues","351","China","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","1337.5754","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GB","Burning - Crop Residues","351","China","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","71.9373","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GB","Burning - Crop Residues","351","China","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","774.5494","A","Aggregate, may include official, semi-official, estimated or calculated data",""
"GB","Burning - Crop Residues","96","China, Hong Kong SAR","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0","Fc","Calculated data",""
"GB","Burning - Crop Residues","41","China, mainland","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","3463.5552","Fc","Calculated data",""
"GB","Burning - Crop Residues","41","China, mainland","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","1325.7675","Fc","Calculated data",""
"GB","Burning - Crop Residues","41","China, mainland","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","71.4459","Fc","Calculated data",""
"GB","Burning - Crop Residues","41","China, mainland","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","774.4666","Fc","Calculated data",""
"GB","Burning - Crop Residues","214","China, Taiwan Province of","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","2.3787","Fc","Calculated data",""
"GB","Burning - Crop Residues","214","China, Taiwan Province of","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","11.8079","Fc","Calculated data",""
"GB","Burning - Crop Residues","214","China, Taiwan Province of","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.4914","Fc","Calculated data",""
"GB","Burning - Crop Residues","214","China, Taiwan Province of","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.0828","Fc","Calculated data",""
"GB","Burning - Crop Residues","44","Colombia","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","33.0335","Fc","Calculated data",""
"GB","Burning - Crop Residues","44","Colombia","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","24.597","Fc","Calculated data",""
"GB","Burning - Crop Residues","44","Colombia","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","20.5019","Fc","Calculated data",""
"GB","Burning - Crop Residues","44","Colombia","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.2666","Fc","Calculated data",""
"GB","Burning - Crop Residues","45","Comoros","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","0.2366","Fc","Calculated data",""
"GB","Burning - Crop Residues","45","Comoros","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","1.1089","Fc","Calculated data",""
"GB","Burning - Crop Residues","46","Congo","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","1.0903","Fc","Calculated data",""
"GB","Burning - Crop Residues","46","Congo","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0.0864","Fc","Calculated data",""
"GB","Burning - Crop Residues","46","Congo","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","1.0208","Fc","Calculated data",""
"GB","Burning - Crop Residues","48","Costa Rica","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","0.3849","Fc","Calculated data",""
"GB","Burning - Crop Residues","48","Costa Rica","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","2.079","Fc","Calculated data",""
"GB","Burning - Crop Residues","48","Costa Rica","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","3.3371","Fc","Calculated data",""
"GB","Burning - Crop Residues","107","Côte d'Ivoire","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","38.5492","Fc","Calculated data",""
"GB","Burning - Crop Residues","107","Côte d'Ivoire","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","35.2853","Fc","Calculated data",""
"GB","Burning - Crop Residues","107","Côte d'Ivoire","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","1.1902","Fc","Calculated data",""
"GB","Burning - Crop Residues","98","Croatia","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","19.7624","Fc","Calculated data",""
"GB","Burning - Crop Residues","98","Croatia","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","5.2694","Fc","Calculated data",""
"GB","Burning - Crop Residues","49","Cuba","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","13.3608","Fc","Calculated data",""
"GB","Burning - Crop Residues","49","Cuba","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","6.0375","Fc","Calculated data",""
"GB","Burning - Crop Residues","49","Cuba","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","21.4847","Fc","Calculated data",""
"GB","Burning - Crop Residues","50","Cyprus","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.263","Fc","Calculated data",""
"GB","Burning - Crop Residues","167","Czechia","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","6.7743","Fc","Calculated data",""
"GB","Burning - Crop Residues","167","Czechia","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","26.3333","Fc","Calculated data",""
"GB","Burning - Crop Residues","116","Democratic People's Republic of Korea","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","42.6888","Fc","Calculated data",""
"GB","Burning - Crop Residues","116","Democratic People's Republic of Korea","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","20.2103","Fc","Calculated data",""
"GB","Burning - Crop Residues","116","Democratic People's Republic of Korea","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.9878","Fc","Calculated data",""
"GB","Burning - Crop Residues","250","Democratic Republic of the Congo","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","201.9634","Fc","Calculated data",""
"GB","Burning - Crop Residues","250","Democratic Republic of the Congo","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","57.3021","Fc","Calculated data",""
"GB","Burning - Crop Residues","250","Democratic Republic of the Congo","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","2.4823","Fc","Calculated data",""
"GB","Burning - Crop Residues","250","Democratic Republic of the Congo","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.1733","Fc","Calculated data",""
"GB","Burning - Crop Residues","54","Denmark","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","0.4469","Fc","Calculated data",""
"GB","Burning - Crop Residues","54","Denmark","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","18.2829","Fc","Calculated data",""
"GB","Burning - Crop Residues","72","Djibouti","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","0.0006","Fc","Calculated data",""
"GB","Burning - Crop Residues","55","Dominica","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","0.0087","Fc","Calculated data",""
"GB","Burning - Crop Residues","55","Dominica","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","0.0124","Fc","Calculated data",""
"GB","Burning - Crop Residues","56","Dominican Republic","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","1.9835","Fc","Calculated data",""
"GB","Burning - Crop Residues","56","Dominican Republic","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","7.0797","Fc","Calculated data",""
"GB","Burning - Crop Residues","56","Dominican Republic","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","5.802","Fc","Calculated data",""
"GB","Burning - Crop Residues","58","Ecuador","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","23.9978","Fc","Calculated data",""
"GB","Burning - Crop Residues","58","Ecuador","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","15.7903","Fc","Calculated data",""
"GB","Burning - Crop Residues","58","Ecuador","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","5.3335","Fc","Calculated data",""
"GB","Burning - Crop Residues","58","Ecuador","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.1387","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","80.5703","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","24.5218","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","6.9784","Fc","Calculated data",""
"GB","Burning - Crop Residues","59","Egypt","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","44.1827","Fc","Calculated data",""
"GB","Burning - Crop Residues","60","El Salvador","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","23.7961","Fc","Calculated data",""
"GB","Burning - Crop Residues","60","El Salvador","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0.1718","Fc","Calculated data",""
"GB","Burning - Crop Residues","60","El Salvador","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","4.0311","Fc","Calculated data",""
"GB","Burning - Crop Residues","178","Eritrea","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","1.568","Fc","Calculated data",""
"GB","Burning - Crop Residues","178","Eritrea","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","0.784","Fc","Calculated data",""
"GB","Burning - Crop Residues","63","Estonia","72317","Emissions (CO2eq) (Burning crop residues)","15","Wheat","2016","2016","gigagrams","5.1601","Fc","Calculated data",""
"GB","Burning - Crop Residues","209","Eswatini","72317","Emissions (CO2eq) (Burning crop residues)","56","Maize","2016","2016","gigagrams","6.0183","Fc","Calculated data",""
"GB","Burning - Crop Residues","209","Eswatini","72317","Emissions (CO2eq) (Burning crop residues)","27","Rice, paddy","2016","2016","gigagrams","0.0015","Fc","Calculated data",""
"GB","Burning - Crop Residues","209","Eswatini","72317","Emissions (CO2eq) (Burning crop residues)","156","Sugar cane","2016","2016","gigagrams","2.9973","Fc","Calculated data",""
