Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GU","Manure applied to Soils","2","Afghanistan","5111","Stocks","1053","Chickens, broilers","2016","2016","Head","2530673","F","FAO estimate"
"GU","Manure applied to Soils","2","Afghanistan","72381","Manure applied to soils (N content)","1053","Chickens, broilers","2016","2016","kg","495910.9468","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723812","Manure applied to soils that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","148773.284","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723811","Manure applied to soils that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","99182.1894","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72291","Implied emission factor for N2O (Manure applied)","1053","Chickens, broilers","2016","2016","kg N2O-N/kg N","0.0143","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72341","Direct emissions (N2O) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0078","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72351","Direct emissions (CO2eq) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","2.4158","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723712","Indirect emissions (CO2eq that leaches) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.5436","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723711","Indirect emissions (CO2eq that volatilises) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.4832","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723612","Indirect emissions (N2O that leaches) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0018","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","723611","Indirect emissions (N2O that volatilises) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0016","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72361","Indirect emissions (N2O) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0033","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72371","Indirect emissions (CO2eq) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","1.0267","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72301","Emissions (N2O) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0111","Fc","Calculated data"
"GU","Manure applied to Soils","2","Afghanistan","72311","Emissions (CO2eq) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","3.4425","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","5111","Stocks","1053","Chickens, broilers","2016","2016","Head","2844000","F","FAO estimate"
"GU","Manure applied to Soils","3","Albania","72381","Manure applied to soils (N content)","1053","Chickens, broilers","2016","2016","kg","1004556.6135","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723812","Manure applied to soils that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","301366.984","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723811","Manure applied to soils that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","200911.3227","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72291","Implied emission factor for N2O (Manure applied)","1053","Chickens, broilers","2016","2016","kg N2O-N/kg N","0.0143","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72341","Direct emissions (N2O) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0158","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72351","Direct emissions (CO2eq) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","4.8936","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723712","Indirect emissions (CO2eq that leaches) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","1.1011","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723711","Indirect emissions (CO2eq that volatilises) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.9787","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723612","Indirect emissions (N2O that leaches) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0036","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","723611","Indirect emissions (N2O that volatilises) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0032","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72361","Indirect emissions (N2O) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0067","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72371","Indirect emissions (CO2eq) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","2.0798","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72301","Emissions (N2O) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.0225","Fc","Calculated data"
"GU","Manure applied to Soils","3","Albania","72311","Emissions (CO2eq) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","6.9734","Fc","Calculated data"
"GU","Manure applied to Soils","4","Algeria","5111","Stocks","1053","Chickens, broilers","2016","2016","Head","110630486","F","FAO estimate"
"GU","Manure applied to Soils","4","Algeria","72381","Manure applied to soils (N content)","1053","Chickens, broilers","2016","2016","kg","7595501.9621","Fc","Calculated data"
"GU","Manure applied to Soils","4","Algeria","723812","Manure applied to soils that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","2278650.5886","Fc","Calculated data"
"GU","Manure applied to Soils","4","Algeria","723811","Manure applied to soils that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","1519100.3924","Fc","Calculated data"
"GU","Manure applied to Soils","4","Algeria","72291","Implied emission factor for N2O (Manure applied)","1053","Chickens, broilers","2016","2016","kg N2O-N/kg N","0.0143","Fc","Calculated data"
"GU","Manure applied to Soils","4","Algeria","72341","Direct emissions (N2O) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","0.1194","Fc","Calculated data"
"GU","Manure applied to Soils","4","Algeria","72351","Direct emissions (CO2eq) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","37.0009","Fc","Calculated data"
"GU","Manure applied to Soils","4","Algeria","723712","Indirect emissions (CO2eq that leaches) (Manure applied)","1053","Chickens, broilers","2016","2016","gigagrams","8.3252","Fc","Calculated data"
