Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GP","Manure left on Pasture","9","Argentina","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","3096046.8","Fc","Calculated data"
"GP","Manure left on Pasture","9","Argentina","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","2064031.2","Fc","Calculated data"
"GP","Manure left on Pasture","1","Armenia","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","310641.0318","Fc","Calculated data"
"GP","Manure left on Pasture","1","Armenia","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","93192.3095","Fc","Calculated data"
"GP","Manure left on Pasture","1","Armenia","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","62128.2064","Fc","Calculated data"
"GP","Manure left on Pasture","10","Australia","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","806793.372","Fc","Calculated data"
"GP","Manure left on Pasture","10","Australia","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","242038.0116","Fc","Calculated data"
"GP","Manure left on Pasture","10","Australia","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","161358.6744","Fc","Calculated data"
"GP","Manure left on Pasture","11","Austria","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","71706.294","Fc","Calculated data"
"GP","Manure left on Pasture","11","Austria","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","21511.8882","Fc","Calculated data"
"GP","Manure left on Pasture","11","Austria","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","14341.2588","Fc","Calculated data"
"GP","Manure left on Pasture","52","Azerbaijan","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","3234946.1265","Fc","Calculated data"
"GP","Manure left on Pasture","52","Azerbaijan","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","970483.838","Fc","Calculated data"
"GP","Manure left on Pasture","52","Azerbaijan","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","646989.2253","Fc","Calculated data"
"GP","Manure left on Pasture","12","Bahamas","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","442812.7006","Fc","Calculated data"
"GP","Manure left on Pasture","12","Bahamas","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","132843.8102","Fc","Calculated data"
"GP","Manure left on Pasture","12","Bahamas","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","88562.5401","Fc","Calculated data"
"GP","Manure left on Pasture","13","Bahrain","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","68738.1796","Fc","Calculated data"
"GP","Manure left on Pasture","13","Bahrain","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","20621.4539","Fc","Calculated data"
"GP","Manure left on Pasture","13","Bahrain","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","13747.6359","Fc","Calculated data"
"GP","Manure left on Pasture","16","Bangladesh","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","3761611.9448","Fc","Calculated data"
"GP","Manure left on Pasture","16","Bangladesh","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","1128483.5834","Fc","Calculated data"
"GP","Manure left on Pasture","16","Bangladesh","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","752322.389","Fc","Calculated data"
"GP","Manure left on Pasture","14","Barbados","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","418431.3321","Fc","Calculated data"
"GP","Manure left on Pasture","14","Barbados","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","125529.3996","Fc","Calculated data"
"GP","Manure left on Pasture","14","Barbados","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","83686.2664","Fc","Calculated data"
"GP","Manure left on Pasture","57","Belarus","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","94511.8188","Fc","Calculated data"
"GP","Manure left on Pasture","57","Belarus","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","28353.5456","Fc","Calculated data"
"GP","Manure left on Pasture","57","Belarus","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","18902.3638","Fc","Calculated data"
"GP","Manure left on Pasture","255","Belgium","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","125280.045","Fc","Calculated data"
"GP","Manure left on Pasture","255","Belgium","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","37584.0135","Fc","Calculated data"
"GP","Manure left on Pasture","255","Belgium","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","25056.009","Fc","Calculated data"
"GP","Manure left on Pasture","23","Belize","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","130400.3311","Fc","Calculated data"
"GP","Manure left on Pasture","23","Belize","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","39120.0993","Fc","Calculated data"
"GP","Manure left on Pasture","23","Belize","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","26080.0662","Fc","Calculated data"
"GP","Manure left on Pasture","53","Benin","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","714796.4552","Fc","Calculated data"
"GP","Manure left on Pasture","53","Benin","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","214438.9366","Fc","Calculated data"
"GP","Manure left on Pasture","53","Benin","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","142959.291","Fc","Calculated data"
"GP","Manure left on Pasture","17","Bermuda","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","74.1237","Fc","Calculated data"
"GP","Manure left on Pasture","17","Bermuda","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","22.2371","Fc","Calculated data"
"GP","Manure left on Pasture","17","Bermuda","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","14.8247","Fc","Calculated data"
"GP","Manure left on Pasture","18","Bhutan","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","25406.5185","Fc","Calculated data"
"GP","Manure left on Pasture","18","Bhutan","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","7621.9555","Fc","Calculated data"
"GP","Manure left on Pasture","18","Bhutan","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","5081.3037","Fc","Calculated data"
"GP","Manure left on Pasture","19","Bolivia (Plurinational State of)","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","27170319.5303","Fc","Calculated data"
"GP","Manure left on Pasture","19","Bolivia (Plurinational State of)","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","8151095.8591","Fc","Calculated data"
"GP","Manure left on Pasture","19","Bolivia (Plurinational State of)","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","5434063.9061","Fc","Calculated data"
"GP","Manure left on Pasture","80","Bosnia and Herzegovina","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","81600.057","Fc","Calculated data"
"GP","Manure left on Pasture","80","Bosnia and Herzegovina","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","24480.0171","Fc","Calculated data"
"GP","Manure left on Pasture","80","Bosnia and Herzegovina","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","16320.0114","Fc","Calculated data"
"GP","Manure left on Pasture","20","Botswana","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","58538.7","Fc","Calculated data"
"GP","Manure left on Pasture","20","Botswana","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","17561.61","Fc","Calculated data"
"GP","Manure left on Pasture","20","Botswana","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","11707.74","Fc","Calculated data"
"GP","Manure left on Pasture","21","Brazil","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","155674860.4726","Fc","Calculated data"
"GP","Manure left on Pasture","21","Brazil","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","46702458.1418","Fc","Calculated data"
"GP","Manure left on Pasture","21","Brazil","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","31134972.0945","Fc","Calculated data"
"GP","Manure left on Pasture","26","Brunei Darussalam","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","2486518.2775","Fc","Calculated data"
"GP","Manure left on Pasture","26","Brunei Darussalam","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","745955.4833","Fc","Calculated data"
"GP","Manure left on Pasture","26","Brunei Darussalam","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","497303.6555","Fc","Calculated data"
"GP","Manure left on Pasture","27","Bulgaria","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","30179.952","Fc","Calculated data"
"GP","Manure left on Pasture","27","Bulgaria","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","9053.9856","Fc","Calculated data"
"GP","Manure left on Pasture","27","Bulgaria","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","6035.9904","Fc","Calculated data"
"GP","Manure left on Pasture","233","Burkina Faso","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","7756377.75","Fc","Calculated data"
"GP","Manure left on Pasture","233","Burkina Faso","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","2326913.325","Fc","Calculated data"
"GP","Manure left on Pasture","233","Burkina Faso","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","1551275.55","Fc","Calculated data"
"GP","Manure left on Pasture","29","Burundi","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","315135.7741","Fc","Calculated data"
"GP","Manure left on Pasture","29","Burundi","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","94540.7322","Fc","Calculated data"
"GP","Manure left on Pasture","29","Burundi","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","63027.1548","Fc","Calculated data"
"GP","Manure left on Pasture","35","Cabo Verde","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","216885.8835","Fc","Calculated data"
"GP","Manure left on Pasture","35","Cabo Verde","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","65065.765","Fc","Calculated data"
"GP","Manure left on Pasture","35","Cabo Verde","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","43377.1767","Fc","Calculated data"
"GP","Manure left on Pasture","115","Cambodia","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","1309255.1434","Fc","Calculated data"
"GP","Manure left on Pasture","115","Cambodia","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","392776.543","Fc","Calculated data"
"GP","Manure left on Pasture","115","Cambodia","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","261851.0287","Fc","Calculated data"
"GP","Manure left on Pasture","32","Cameroon","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","13545855.18","Fc","Calculated data"
"GP","Manure left on Pasture","32","Cameroon","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","4063756.554","Fc","Calculated data"
"GP","Manure left on Pasture","32","Cameroon","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","2709171.036","Fc","Calculated data"
"GP","Manure left on Pasture","33","Canada","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","504474.6824","Fc","Calculated data"
"GP","Manure left on Pasture","33","Canada","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","151342.4047","Fc","Calculated data"
"GP","Manure left on Pasture","33","Canada","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","100894.9365","Fc","Calculated data"
"GP","Manure left on Pasture","36","Cayman Islands","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","780.0824","Fc","Calculated data"
"GP","Manure left on Pasture","36","Cayman Islands","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","234.0247","Fc","Calculated data"
"GP","Manure left on Pasture","36","Cayman Islands","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","156.0165","Fc","Calculated data"
"GP","Manure left on Pasture","37","Central African Republic","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","1944210.1345","Fc","Calculated data"
"GP","Manure left on Pasture","37","Central African Republic","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","583263.0403","Fc","Calculated data"
"GP","Manure left on Pasture","37","Central African Republic","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","388842.0269","Fc","Calculated data"
"GP","Manure left on Pasture","39","Chad","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","1402982.0955","Fc","Calculated data"
"GP","Manure left on Pasture","39","Chad","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","420894.6287","Fc","Calculated data"
"GP","Manure left on Pasture","39","Chad","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","280596.4191","Fc","Calculated data"
"GP","Manure left on Pasture","40","Chile","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","14402688.3","Fc","Calculated data"
"GP","Manure left on Pasture","40","Chile","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","4320806.49","Fc","Calculated data"
"GP","Manure left on Pasture","40","Chile","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","2880537.66","Fc","Calculated data"
"GP","Manure left on Pasture","351","China","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","326258112.0352","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GP","Manure left on Pasture","351","China","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","97877433.6106","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GP","Manure left on Pasture","351","China","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","65251622.407","A","Aggregate, may include official, semi-official, estimated or calculated data"
"GP","Manure left on Pasture","96","China, Hong Kong SAR","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","198588.9262","Fc","Calculated data"
"GP","Manure left on Pasture","96","China, Hong Kong SAR","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","59576.6779","Fc","Calculated data"
"GP","Manure left on Pasture","96","China, Hong Kong SAR","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","39717.7853","Fc","Calculated data"
"GP","Manure left on Pasture","128","China, Macao SAR","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","106452.1869","Fc","Calculated data"
"GP","Manure left on Pasture","128","China, Macao SAR","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","31935.6561","Fc","Calculated data"
"GP","Manure left on Pasture","128","China, Macao SAR","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","21290.4374","Fc","Calculated data"
"GP","Manure left on Pasture","41","China, mainland","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","317638868.1433","Fc","Calculated data"
"GP","Manure left on Pasture","41","China, mainland","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","95291660.443","Fc","Calculated data"
"GP","Manure left on Pasture","41","China, mainland","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","63527773.6287","Fc","Calculated data"
"GP","Manure left on Pasture","214","China, Taiwan Province of","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","8314202.7788","Fc","Calculated data"
"GP","Manure left on Pasture","214","China, Taiwan Province of","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","2494260.8336","Fc","Calculated data"
"GP","Manure left on Pasture","214","China, Taiwan Province of","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","1662840.5558","Fc","Calculated data"
"GP","Manure left on Pasture","44","Colombia","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","16269940.5325","Fc","Calculated data"
"GP","Manure left on Pasture","44","Colombia","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","4880982.1598","Fc","Calculated data"
"GP","Manure left on Pasture","44","Colombia","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","3253988.1065","Fc","Calculated data"
"GP","Manure left on Pasture","45","Comoros","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","103163.9218","Fc","Calculated data"
"GP","Manure left on Pasture","45","Comoros","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","30949.1765","Fc","Calculated data"
"GP","Manure left on Pasture","45","Comoros","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","20632.7844","Fc","Calculated data"
"GP","Manure left on Pasture","46","Congo","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","708888.7296","Fc","Calculated data"
"GP","Manure left on Pasture","46","Congo","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","212666.6189","Fc","Calculated data"
"GP","Manure left on Pasture","46","Congo","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","141777.7459","Fc","Calculated data"
"GP","Manure left on Pasture","47","Cook Islands","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","146.8996","Fc","Calculated data"
"GP","Manure left on Pasture","47","Cook Islands","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","44.0699","Fc","Calculated data"
"GP","Manure left on Pasture","47","Cook Islands","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","29.3799","Fc","Calculated data"
"GP","Manure left on Pasture","48","Costa Rica","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","3257729.4969","Fc","Calculated data"
"GP","Manure left on Pasture","48","Costa Rica","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","977318.8491","Fc","Calculated data"
"GP","Manure left on Pasture","48","Costa Rica","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","651545.8994","Fc","Calculated data"
"GP","Manure left on Pasture","107","Côte d'Ivoire","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","15230544.525","Fc","Calculated data"
"GP","Manure left on Pasture","107","Côte d'Ivoire","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","4569163.3575","Fc","Calculated data"
"GP","Manure left on Pasture","107","Côte d'Ivoire","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","3046108.905","Fc","Calculated data"
"GP","Manure left on Pasture","98","Croatia","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","41360.121","Fc","Calculated data"
"GP","Manure left on Pasture","98","Croatia","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","12408.0363","Fc","Calculated data"
"GP","Manure left on Pasture","98","Croatia","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","8272.0242","Fc","Calculated data"
"GP","Manure left on Pasture","49","Cuba","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","3193784.748","Fc","Calculated data"
"GP","Manure left on Pasture","49","Cuba","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","958135.4244","Fc","Calculated data"
"GP","Manure left on Pasture","49","Cuba","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","638756.9496","Fc","Calculated data"
"GP","Manure left on Pasture","50","Cyprus","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","518504.7285","Fc","Calculated data"
"GP","Manure left on Pasture","50","Cyprus","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","155551.4185","Fc","Calculated data"
"GP","Manure left on Pasture","50","Cyprus","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","103700.9457","Fc","Calculated data"
"GP","Manure left on Pasture","167","Czechia","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","58108.6935","Fc","Calculated data"
"GP","Manure left on Pasture","167","Czechia","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","17432.608","Fc","Calculated data"
"GP","Manure left on Pasture","167","Czechia","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","11621.7387","Fc","Calculated data"
"GP","Manure left on Pasture","116","Democratic People's Republic of Korea","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","0","Fc","Calculated data"
"GP","Manure left on Pasture","116","Democratic People's Republic of Korea","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","0","Fc","Calculated data"
"GP","Manure left on Pasture","116","Democratic People's Republic of Korea","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","0","Fc","Calculated data"
"GP","Manure left on Pasture","250","Democratic Republic of the Congo","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","4830367.6615","Fc","Calculated data"
"GP","Manure left on Pasture","250","Democratic Republic of the Congo","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","1449110.2984","Fc","Calculated data"
"GP","Manure left on Pasture","250","Democratic Republic of the Congo","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","966073.5323","Fc","Calculated data"
"GP","Manure left on Pasture","54","Denmark","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","95786.658","Fc","Calculated data"
"GP","Manure left on Pasture","54","Denmark","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","28735.9974","Fc","Calculated data"
"GP","Manure left on Pasture","54","Denmark","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","19157.3316","Fc","Calculated data"
"GP","Manure left on Pasture","55","Dominica","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","22693.5677","Fc","Calculated data"
"GP","Manure left on Pasture","55","Dominica","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","6808.0703","Fc","Calculated data"
"GP","Manure left on Pasture","55","Dominica","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","4538.7135","Fc","Calculated data"
"GP","Manure left on Pasture","56","Dominican Republic","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","25208498.7","Fc","Calculated data"
"GP","Manure left on Pasture","56","Dominican Republic","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","7562549.61","Fc","Calculated data"
"GP","Manure left on Pasture","56","Dominican Republic","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","5041699.74","Fc","Calculated data"
"GP","Manure left on Pasture","58","Ecuador","72380","Manure left on pasture (N content)","1053","Chickens, broilers","2016","2016","kg","22719519.9","Fc","Calculated data"
"GP","Manure left on Pasture","58","Ecuador","723802","Manure left on pasture that leaches (N content)","1053","Chickens, broilers","2016","2016","kg","6815855.97","Fc","Calculated data"
"GP","Manure left on Pasture","58","Ecuador","723801","Manure left on pasture that volatilises (N content)","1053","Chickens, broilers","2016","2016","kg","4543903.98","Fc","Calculated data"
