"","iso3c","country","system","crop_cpi","crop_tonnes","fofm","fofm_cpi","fofm_tonnes","feed_tonnes","feed_cpi","cpi_per_tonne"
"1","ABW","Aruba","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000151144722207886,16.1203726563402,16.1203726563402,0.000000151144722207886,0.00000000937600671088954
"2","AFG","Afghanistan","feed_marine_salmon_aquaculture_meat",0.000000344570952725486,31.6219524948836,"fofm",0,0,31.6219524948836,0.000000344570952725486,0.0000000108965742321331
"3","AGO","Angola","feed_marine_salmon_aquaculture_meat",0.00000000582806243234131,1.10899371351125,"fofm",0.000134270387099918,15672.3703055589,15673.4792992724,0.00013427621516235,0.00000000856709685185112
"4","AIA","Anguilla","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0000000109796047659581,0.890834911444004,0.890834911444004,0.0000000109796047659581,0.000000012325072384243
"5","ALA","Åland","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000277701147346635,333.389419137227,333.389419137227,0.00000277701147346635,0.00000000832963289792738
"6","ALB","Albania","feed_marine_salmon_aquaculture_meat",0.000000059422478758387,40.8481195311587,"fofm",0.00000049578149589197,34.289775527386,75.1378950585447,0.000000555203974650357,0.00000000738913399447459
"7","ARE","United Arab Emirates","feed_marine_salmon_aquaculture_meat",0.000000000985591990749926,0.155710993139171,"fofm",0.00000567000736036282,457.201259763593,457.356970756732,0.00000567099295235357,0.0000000123994894906062
"8","ARG","Argentina","feed_marine_salmon_aquaculture_meat",0.000388361609656278,283849.326983657,"fofm",0.000244932618875349,8763.17048974489,292612.497473402,0.000633294228531627,0.00000000216427607843097
"9","ARM","Armenia","feed_marine_salmon_aquaculture_meat",0.00000000575292046172053,1.10357372117516,"fofm",0,0,1.10357372117516,0.00000000575292046172053,0.00000000521299153045655
"10","ASM","American Samoa","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000447689160947014,24.0519288952992,24.0519288952992,0.000000447689160947014,0.0000000186134410631204
"11","ATG","Antigua and Barbuda","feed_marine_salmon_aquaculture_meat",0.00000000313719508038571,0.259254048598149,"fofm",0.0000000202365351101338,1.7507228991472,2.00997694774535,0.0000000233737301905195,0.0000000116288548566383
"12","AUS","Australia","feed_marine_salmon_aquaculture_meat",0.000154910808779342,48563.9390548158,"fofm",0.0000649290043237547,3840.73634243364,52404.6753972495,0.000219839813103097,0.00000000419504197739263
"13","AUT","Austria","feed_marine_salmon_aquaculture_meat",0.00000266785267725825,1534.50057343412,"fofm",0,0,1534.50057343412,0.00000266785267725825,0.00000000173858043681779
"14","AZE","Azerbaijan","feed_marine_salmon_aquaculture_meat",0.000000557104648298487,128.202811747506,"fofm",0,0,128.202811747506,0.000000557104648298487,0.00000000434549477273322
"15","BEL","Belgium","feed_marine_salmon_aquaculture_meat",0.0000244782566178898,5847.27886412429,"fofm",0.000050269378525602,1127.30040896921,6974.57927309349,0.0000747476351434918,0.0000000107171532814679
"16","BEN","Benin","feed_marine_salmon_aquaculture_meat",0.000000852610952623425,589.329232459764,"fofm",0.00000238764745569662,226.351289308252,815.680521768016,0.00000324025840832005,0.00000000397246019960937
"17","BES","Bonaire, Sint Eustatius and Saba","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000170275389940334,14.7922724113505,14.7922724113505,0.000000170275389940334,0.0000000115111042580366
"18","BFA","Burkina Faso","feed_marine_salmon_aquaculture_meat",0.00000132970445404882,689.061037470603,"fofm",0,0,689.061037470603,0.00000132970445404882,0.0000000019297339157789
"19","BGD","Bangladesh","feed_marine_salmon_aquaculture_meat",0.000000213021666274916,191.322726231211,"fofm",0.0000451757016381846,4380.68192779133,4572.00465402255,0.0000453887233044596,0.00000000992753217443154
"20","BGR","Bulgaria","feed_marine_salmon_aquaculture_meat",0.0000132647668879867,9026.96668690828,"fofm",0.00000280595825847459,105.138905697205,9132.10559260548,0.0000160707251464613,0.00000000175980500701549
"21","BHR","Bahrain","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000371296491942249,306.668810942005,306.668810942005,0.00000371296491942249,0.0000000121074096450084
"22","BHS","Bahamas","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000310092226946825,27.6531642903696,27.6531642903696,0.000000310092226946825,0.0000000112136254531571
"23","BIH","Bosnia and Herzegovina","feed_marine_salmon_aquaculture_meat",0.0000000730273664752162,42.3734009464075,"fofm",0.000000232741623369461,23.891791463768,66.2651924101755,0.000000305768989844677,0.00000000461432282505112
"24","BLM","Saint-Barthélemy","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0000000000458645968251016,0.00340507250667646,0.00340507250667646,0.0000000000458645968251016,0.0000000134694919814991
"25","BLR","Belarus","feed_marine_salmon_aquaculture_meat",0.0000476994034101244,12586.6869349839,"fofm",0,0,12586.6869349839,0.0000476994034101244,0.00000000378967107520143
"26","BLZ","Belize","feed_marine_salmon_aquaculture_meat",0.0000000383005069145394,1.06933278915703,"fofm",0.000000136526499088687,8.99528427576882,10.0646170649258,0.000000174827006003226,0.0000000173704578003748
"27","BMU","Bermuda","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0000000868044064429475,8.42405547292632,8.42405547292632,0.0000000868044064429475,0.0000000103043488640268
"28","BOL","Bolivia","feed_marine_salmon_aquaculture_meat",0.0000526527258821805,28687.3984169858,"fofm",0,0,28687.3984169858,0.0000526527258821805,0.00000000183539563667805
"29","BRA","Brazil","feed_marine_salmon_aquaculture_meat",0.000293269160042323,275964.070666846,"fofm",0.000368062508341256,22406.799735335,298370.870402181,0.000661331668383578,0.00000000221647531306308
"30","BRB","Barbados","feed_marine_salmon_aquaculture_meat",0.000000000000000289507473156218,0.00000011588855654223,"fofm",0.000000186422921555491,14.5816481318309,14.5816482477195,0.000000186422921844999,0.0000000127847633325097
"31","BRN","Brunei","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000274350963525874,247.925400601682,247.925400601682,0.00000274350963525874,0.0000000110658675093419
"32","CAF","Central African Republic","feed_marine_salmon_aquaculture_meat",0.000000182620621220331,120.303630310257,"fofm",0,0,120.303630310257,0.000000182620621220331,0.00000000151799759283541
"33","CAN","Canada","feed_marine_salmon_aquaculture_meat",0.000556585025147455,321530.384580047,"fofm",0.0000541129636001536,6011.35268997167,327541.737270018,0.000610697988747609,0.00000000186448906889739
"34","CCK","Cocos Islands","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000414062814584779,39.4514798526216,39.4514798526216,0.000000414062814584779,0.0000000104954951279797
"35","CHE","Switzerland","feed_marine_salmon_aquaculture_meat",0.000000261606840953339,115.508118378031,"fofm",0,0,115.508118378031,0.000000261606840953339,0.00000000226483510100269
"36","CHL","Chile","feed_marine_salmon_aquaculture_meat",0.000944700849415504,370222.488348741,"fofm",0.000543306842963199,69231.2050953607,439453.693444101,0.0014880076923787,0.0000000033860397911708
"37","CHN","China","feed_marine_salmon_aquaculture_meat",0.000107474111448457,57410.624937214,"fofm",0.000485684841396556,15961.1293100762,73371.7542472903,0.000593158952845013,0.00000000808429563842572
"38","CIV","Côte d'Ivoire","feed_marine_salmon_aquaculture_meat",0.000000397059952692041,201.833810864719,"fofm",0.00000349626554831813,347.509138073308,549.342948938027,0.00000389332550101017,0.00000000708724032689711
"39","CMR","Cameroon","feed_marine_salmon_aquaculture_meat",0.000000912986494073247,584.160548999123,"fofm",0.0000328712589362713,3806.44907266336,4390.60962166248,0.0000337842454303445,0.00000000769465936203007
"40","COD","Democratic Republic of the Congo","feed_marine_salmon_aquaculture_meat",0.000000786129960650672,321.88250507975,"fofm",0.00000231982531714336,253.741159840828,575.623664920578,0.00000310595527779403,0.00000000539580887144828
"41","COG","Republic of Congo","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000357904164726177,306.697603827693,306.697603827693,0.00000357904164726177,0.0000000116696107259858
"42","COK","Cook Islands","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000087254225770765,8.46788011070642,8.46788011070642,0.000000087254225770765,0.0000000103041404259426
"43","COL","Colombia","feed_marine_salmon_aquaculture_meat",0.000000957994952334297,171.42698073514,"fofm",0.00000168644545022197,169.535700617909,340.962681353049,0.00000264444040255627,0.00000000775580597871382
"44","COM","Comoros","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000017962826536728,1.26481615042763,1.26481615042763,0.000000017962826536728,0.0000000142019269208848
"45","CPV","Cape Verde","feed_marine_salmon_aquaculture_meat",0.0000000120446619858504,1.9461915863261,"fofm",0.000000435661563939843,53.2059163097752,55.1521078961013,0.000000447706225925693,0.00000000811766300517666
"46","CRI","Costa Rica","feed_marine_salmon_aquaculture_meat",0.0000000152186389926034,1.5082970643324,"fofm",0.00000140059364995828,116.283611516446,117.791908580778,0.00000141581228895088,0.0000000120196056419271
"47","CUB","Cuba","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000596825894700141,47.8639234909512,47.8639234909512,0.000000596825894700141,0.0000000124692221441682
"48","CUW","Curaçao","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000210282170938552,21.5808661483247,21.5808661483247,0.000000210282170938552,0.00000000974391711126365
"49","CXR","Christmas Island","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000118856300714148,106.376573855875,106.376573855875,0.00000118856300714148,0.0000000111731649559594
"50","CYM","Cayman Islands","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000000202416917026771,0.0189463192930398,0.0189463192930398,0.000000000202416917026771,0.0000000106837066290301
"51","CYP","Cyprus","feed_marine_salmon_aquaculture_meat",0.0000000731171209186173,10.2114153435723,"fofm",0.000000837522219323393,28.1518138594448,38.3632292030171,0.00000091063934024201,0.000000023737296342363
"52","CZE","Czech Republic","feed_marine_salmon_aquaculture_meat",0.00000148429887415233,858.332539154997,"fofm",0,0,858.332539154997,0.00000148429887415233,0.00000000172928184175981
"53","DEU","Germany","feed_marine_salmon_aquaculture_meat",0.000205327555399011,100897.316790933,"fofm",0.000358130685383043,27718.8322296893,128616.149020622,0.000563458240782054,0.00000000438092918403045
"54","DJI","Djibouti","feed_marine_salmon_aquaculture_meat",0.0000000103972161207895,2.87195729469516,"fofm",0.000000165082447828319,13.2749958052625,16.1469530999576,0.000000175479663949109,0.0000000108676641879618
"55","DMA","Dominica","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0000000373585883067752,3.46627097593447,3.46627097593447,0.0000000373585883067752,0.0000000107777460464422
"56","DNK","Denmark","feed_marine_salmon_aquaculture_meat",0.0000975808080316226,54588.1317111614,"fofm",0.000558794646995226,48092.5515390812,102680.683250243,0.000656375455026848,0.00000000639239469635392
"57","DOM","Dominican Republic","feed_marine_salmon_aquaculture_meat",0.0000000600714252726995,11.5864327185819,"fofm",0.000000169597768163633,13.6592065484883,25.2456392670702,0.000000229669193436332,0.00000000909738077957516
"58","DZA","Algeria","feed_marine_salmon_aquaculture_meat",0.00000102372602853427,584.380309757531,"fofm",0.000010234295982223,1047.73012405069,1632.11043380822,0.0000112580220107573,0.00000000689783103983276
"59","ECU","Ecuador","feed_marine_salmon_aquaculture_meat",0.0000000828521106900068,7.42093213920072,"fofm",0.000158360704584495,17042.3603743233,17049.7813064625,0.000158443556695185,0.00000000929299642307606
"60","EGY","Egypt","feed_marine_salmon_aquaculture_meat",0.00000587286740328677,1201.41777120765,"fofm",0.00000776970038867529,597.787461301868,1799.20523250952,0.0000136425677919621,0.00000000758255231001831
"61","ERI","Eritrea","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0000037240579647005,290.8160138738,290.8160138738,0.0000037240579647005,0.0000000128055464178
"62","ESH","Western Sahara","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0000254569363101819,3215.46671851147,3215.46671851147,0.0000254569363101819,0.00000000791702683894256
"63","ESP","Spain","feed_marine_salmon_aquaculture_meat",0.0000906237818794881,9900.91126239166,"fofm",0.00019396158985422,9526.69071163948,19427.6019740311,0.000284585371733708,0.00000001464850742331
"64","EST","Estonia","feed_marine_salmon_aquaculture_meat",0.0000165789797021977,15758.9804824039,"fofm",0.0000603511019851241,7743.30822604779,23502.2887084517,0.0000769300816873218,0.00000000327330170442748
"65","ETH","Ethiopia","feed_marine_salmon_aquaculture_meat",0.00000158511463525085,1121.65453383137,"fofm",0,0,1121.65453383137,0.00000158511463525085,0.00000000141319326712512
"66","FIN","Finland","feed_marine_salmon_aquaculture_meat",0.000304605512498863,31297.9892966222,"fofm",0.000105700119767373,13437.8585726963,44735.8478693184,0.000410305632266236,0.0000000091717414960998
"67","FJI","Fiji","feed_marine_salmon_aquaculture_meat",0.00000000388930640865931,1.03263529337577,"fofm",0.00000063491144887067,52.1028353290772,53.135470622453,0.000000638800755279329,0.0000000120221153176236
"68","FLK","Falkland Islands","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000341617396149808,149.919330201203,149.919330201203,0.00000341617396149808,0.0000000227867477590336
"69","FRA","France","feed_marine_salmon_aquaculture_meat",0.000210315472097695,62589.7039381156,"fofm",0.000937831530635376,22678.1707520619,85267.8746901775,0.00114814700273307,0.0000000134651767374863
"70","FRO","Faroe Islands","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000638740431370201,66875.5775557764,66875.5775557764,0.000638740431370201,0.00000000955117629956124
"71","FSM","Micronesia","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000014396354788893,1.20735701939242,1.20735701939242,0.000000014396354788893,0.0000000119238589395353
"72","GAB","Gabon","feed_marine_salmon_aquaculture_meat",0.0000000129222155881998,9.62447820116041,"fofm",0.00000591635927203237,600.171070509419,609.795548710579,0.00000592928148762057,0.00000000972339253731536
"73","GBR","United Kingdom","feed_marine_salmon_aquaculture_meat",0.00029481765848048,135815.532539475,"fofm",0.00349806814572128,262109.688329151,397925.220868627,0.00379288580420176,0.00000000953165470618401
"74","GEO","Georgia","feed_marine_salmon_aquaculture_meat",0.0000000118256119456895,4.87514693220301,"fofm",0.00000397502402696865,432.148997825043,437.024144757246,0.00000398684963891434,0.00000000912272167737759
"75","GGY","Guernsey","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0000395674289420466,770.31979737087,770.31979737087,0.0000395674289420466,0.0000000513649384023255
"76","GHA","Ghana","feed_marine_salmon_aquaculture_meat",0.000000622259356315352,303.088226403569,"fofm",0.0000156995234940608,1636.33110197105,1939.41932837462,0.0000163217828503762,0.00000000841580910924257
"77","GIB","Gibraltar","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000157985043628868,6.35981519337544,6.35981519337544,0.000000157985043628868,0.0000000248411374898802
"78","GIN","Guinea","feed_marine_salmon_aquaculture_meat",0.000000252216851848942,371.6283220902,"fofm",0.0000407301615657484,3924.52226401854,4296.15058610874,0.0000409823784175973,0.00000000953932540216598
"79","GLP","Guadeloupe","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000000251387967588459,0.229844760587182,0.229844760587182,0.00000000251387967588459,0.0000000109372938041415
"80","GMB","Gambia","feed_marine_salmon_aquaculture_meat",0.00000000593207160648752,0.876586098795592,"fofm",0.00000778099375549156,829.30056933507,830.177155433866,0.00000778692582709805,0.00000000937983631099613
"81","GNB","Guinea-Bissau","feed_marine_salmon_aquaculture_meat",0.0000000184201840856151,18.3407947016423,"fofm",0.0000113129345167432,1006.53166946626,1024.8724641679,0.0000113313547008288,0.0000000110563558852454
"82","GNQ","Equatorial Guinea","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000571059441832438,640.359804624913,640.359804624913,0.00000571059441832438,0.00000000891779024398529
"83","GRC","Greece","feed_marine_salmon_aquaculture_meat",0.00000797859763981404,2689.45608693368,"fofm",0.0000272066134560641,833.537037939021,3522.9931248727,0.0000351852110958782,0.00000000998730620490483
"84","GRD","Grenada","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0000000951159748555398,11.230634658701,11.230634658701,0.0000000951159748555398,0.00000000846933212112357
"85","GRL","Greenland","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00037200890573553,50428.9242951311,50428.9242951311,0.00037200890573553,0.00000000737689552048303
"86","GTM","Guatemala","feed_marine_salmon_aquaculture_meat",0.000000419352964545589,108.215967538823,"fofm",0.00000226961114230005,212.007644883235,320.223612422058,0.00000268896410684564,0.00000000839714500285368
"87","GUF","French Guiana","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000600828433076204,154.042280027774,154.042280027774,0.00000600828433076204,0.0000000390041249044012
"88","GUM","Guam","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000000206774002539799,0.0126983932437091,0.0126983932437091,0.000000000206774002539799,0.0000000162834776472398
"89","GUY","Guyana","feed_marine_salmon_aquaculture_meat",0.000000000773737318595951,0.215011529937397,"fofm",0.00000041796855499775,44.6153953907588,44.8304069206962,0.000000418742292316346,0.00000000934058646973893
"90","HKG","Hong Kong","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000206140996890093,14.2599999802602,14.2599999802602,0.000000206140996890093,0.0000000144558904050105
"91","HND","Honduras","feed_marine_salmon_aquaculture_meat",0.0000000933055483126007,24.2444040824212,"fofm",0.00000000940147718425465,0.887091155719465,25.1314952381407,0.000000102707025496855,0.00000000408678530758419
"92","HRV","Croatia","feed_marine_salmon_aquaculture_meat",0.000000279975627708528,305.346770335146,"fofm",0.00000910310276685369,717.857180085633,1023.20395042078,0.00000938307839456222,0.0000000091702914074008
"93","HTI","Haiti","feed_marine_salmon_aquaculture_meat",0.000000198031677437334,49.3928456674078,"fofm",0.00000000529123081686491,0.486323771795729,49.8791694392036,0.000000203322908254199,0.00000000407630901917932
"94","HUN","Hungary","feed_marine_salmon_aquaculture_meat",0.00000546106818776918,5882.10900625667,"fofm",0,0,5882.10900625667,0.00000546106818776918,0.000000000928420092514498
"95","IDN","Indonesia","feed_marine_salmon_aquaculture_meat",0.000000761054270786258,173.316856445199,"fofm",0.000362254716319473,31938.0625671598,32111.379423605,0.00036301577059026,0.0000000113048949346414
"96","IMN","Isle of Man","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000291252542651397,51.1375618633298,51.1375618633298,0.00000291252542651397,0.0000000569547182225462
"97","IND","India","feed_marine_salmon_aquaculture_meat",0.000104100437112577,26965.1049397806,"fofm",0.000298368346474189,25015.8546573822,51980.9595971627,0.000402468783586765,0.00000000774261934958071
"98","IOT","British Indian Ocean Territory","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000000154929318273832,0.142998588337445,0.142998588337445,0.00000000154929318273832,0.0000000108343250150298
"99","IRL","Ireland","feed_marine_salmon_aquaculture_meat",0.0000151007700807055,5452.42643791878,"fofm",0.000552646312128162,39179.6127329642,44632.039170883,0.000567747082208868,0.0000000127206171341428
"100","IRN","Iran","feed_marine_salmon_aquaculture_meat",0.00000299273342860765,236.234769845741,"fofm",0.000017455183532873,1160.0822095733,1396.31697941904,0.0000204479169614807,0.0000000146441798408757
"101","IRQ","Iraq","feed_marine_salmon_aquaculture_meat",0.000000167660746157071,15.4124255773993,"fofm",0.000000284103241045076,22.6628134282853,38.0752390056846,0.000000451763987202147,0.0000000118650335230909
"102","ISL","Iceland","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0034051884455554,427723.445467339,427723.445467339,0.0034051884455554,0.00000000796119193754933
"103","ISR","Israel","feed_marine_salmon_aquaculture_meat",0.000000524467701707931,106.431209274143,"fofm",0.00000279507489442803,83.2641825548838,189.695391829027,0.00000331954259613596,0.0000000174993317662027
"104","ITA","Italy","feed_marine_salmon_aquaculture_meat",0.0000172749532823594,5326.00839893245,"fofm",0.000114913860367325,3195.90217802993,8521.91057696238,0.000132188813649684,0.0000000155116405477236
"105","JAM","Jamaica","feed_marine_salmon_aquaculture_meat",0.000000000970020671851048,0.429456997116672,"fofm",0.000000000715332162811171,0.0525502802376667,0.482007277354339,0.00000000168535283466222,0.00000000349652985306125
"106","JEY","Jersey","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000742709778089678,198.198301591688,198.198301591688,0.00000742709778089678,0.0000000374730647096941
"107","JOR","Jordan","feed_marine_salmon_aquaculture_meat",0.000000343207505452126,73.7387727978424,"fofm",0.000000136326758369583,8.68705686802724,82.4258296658697,0.00000047953426382171,0.00000000581776690347676
"108","JPN","Japan","feed_marine_salmon_aquaculture_meat",0.00000590583701155061,1374.31840921359,"fofm",0.000127884308670426,10486.316066155,11860.6344753685,0.000133790145681977,0.000000011280184543232
"109","KAZ","Kazakhstan","feed_marine_salmon_aquaculture_meat",0.000043855199139572,8005.09905600439,"fofm",0,0,8005.09905600439,0.000043855199139572,0.00000000547840805376137
"110","KEN","Kenya","feed_marine_salmon_aquaculture_meat",0.000000909554142725124,336.974932281647,"fofm",0.00000106380818296112,82.0120172765682,418.986949558215,0.00000197336232568625,0.00000000470984198378251
"111","KGZ","Kyrgyzstan","feed_marine_salmon_aquaculture_meat",0.000000233374269955957,101.993914169054,"fofm",0,0,101.993914169054,0.000000233374269955957,0.00000000228811955945864
"112","KHM","Cambodia","feed_marine_salmon_aquaculture_meat",0.000000000128168078439842,0.0409218833631573,"fofm",0.00000207324817556666,194.994603462162,195.035525345525,0.0000020733763436451,0.0000000106307624724876
"113","KIR","Kiribati","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000240777042377368,20.5621105319611,20.5621105319611,0.000000240777042377368,0.0000000117097436084254
"114","KNA","Saint Kitts and Nevis","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000000787734605933328,0.72432805565131,0.72432805565131,0.00000000787734605933328,0.0000000108753844309538
"115","KOR","South Korea","feed_marine_salmon_aquaculture_meat",0.000000188495504480156,62.183740424291,"fofm",0.0000290877417304865,1575.84312338452,1638.02686380882,0.0000292762372349667,0.0000000178728675834365
"116","KWT","Kuwait","feed_marine_salmon_aquaculture_meat",0.0000000443358429847312,1.11888793940843,"fofm",0.00000424402331233676,365.982647590558,367.101535529966,0.00000428835915532149,0.0000000116816704379365
"117","LAO","Laos","feed_marine_salmon_aquaculture_meat",0.00000000000279659192192346,0.00103371242368101,"fofm",0,0,0.00103371242368101,0.00000000000279659192192346,0.0000000027053867766868
"118","LBN","Lebanon","feed_marine_salmon_aquaculture_meat",0.00000024968912743386,43.4081393655073,"fofm",0.00000195713380751887,166.542068388859,209.950207754366,0.00000220682293495273,0.0000000105111729040756
"119","LBR","Liberia","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000116487143206657,100.912270462387,100.912270462387,0.00000116487143206657,0.0000000115434072261881
"120","LBY","Libya","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000357052959404125,315.936791064867,315.936791064867,0.00000357052959404125,0.0000000113014048854733
"121","LCA","Saint Lucia","feed_marine_salmon_aquaculture_meat",0.0000000000143934765024069,0.00968858955424387,"fofm",0.0000000160695769099196,1.19687081743732,1.20655940699156,0.000000016083970386422,0.0000000133304421591025
"122","LKA","Sri Lanka","feed_marine_salmon_aquaculture_meat",0.000000126719195190832,20.5811191081645,"fofm",0.00000423251211332133,355.13680950986,375.717928618024,0.00000435923130851216,0.0000000116024042944834
"123","LSO","Lesotho","feed_marine_salmon_aquaculture_meat",0.0000000157968306972825,6.34424330422647,"fofm",0,0,6.34424330422647,0.0000000157968306972825,0.0000000024899471756953
"124","LTU","Lithuania","feed_marine_salmon_aquaculture_meat",0.000105024109127284,35673.8546631806,"fofm",0.0000170884155779401,2079.15636034303,37753.0110235236,0.000122112524705224,0.00000000323451087461968
"125","LUX","Luxembourg","feed_marine_salmon_aquaculture_meat",0.0000000411649657821158,9.6575957155593,"fofm",0,0,9.6575957155593,0.0000000411649657821158,0.00000000426244450425639
"126","LVA","Latvia","feed_marine_salmon_aquaculture_meat",0.0000640228361859608,27007.2873479779,"fofm",0.0000471584448504982,5933.98110668825,32941.2684546662,0.000111181281036459,0.00000000337513660682092
"127","MAC","Macao","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000000388121937757238,0.219650737461176,0.219650737461176,0.00000000388121937757238,0.0000000176699583276309
"128","MAF","Saint-Martin","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000000328608906060885,0.243841658564057,0.243841658564057,0.00000000328608906060885,0.0000000134763234467813
"129","MAR","Morocco","feed_marine_salmon_aquaculture_meat",0.00000413759821172755,549.811231200312,"fofm",0.000273579765490247,33589.3337829673,34139.1450141676,0.000277717363701975,0.00000000813486581420605
"130","MCO","Monaco","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000000752023351251013,0.800914179062071,0.800914179062071,0.00000000752023351251013,0.00000000938956221416491
"131","MDA","Moldova","feed_marine_salmon_aquaculture_meat",0.000000408530519308491,548.038107423268,"fofm",0,0,548.038107423268,0.000000408530519308491,0.000000000745441811025323
"132","MDG","Madagascar","feed_marine_salmon_aquaculture_meat",0.0000000905680894069318,32.5322861269336,"fofm",0.000000942314516366387,70.8837536735944,103.416039800528,0.00000103288260577332,0.00000000998764415815548
"133","MDV","Maldives","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.0000000015843943792208,0.156597950370927,0.156597950370927,0.0000000015843943792208,0.0000000101175933367449
"134","MEX","Mexico","feed_marine_salmon_aquaculture_meat",0.0000079017428654452,1674.35187534573,"fofm",0.000430929719424797,39321.0612123856,40995.4130877314,0.000438831462290242,0.0000000107044039622465
"135","MHL","Marshall Islands","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.00000000554729176393885,0.392545810112806,0.392545810112806,0.00000000554729176393885,0.000000014131578075804
"136","MKD","Macedonia","feed_marine_salmon_aquaculture_meat",0.0000000287601514800128,14.2653748891897,"fofm",0,0,14.2653748891897,0.0000000287601514800128,0.00000000201608101458358
"137","MLI","Mali","feed_marine_salmon_aquaculture_meat",0.00000121194264604907,854.070590087875,"fofm",0,0,854.070590087875,0.00000121194264604907,0.00000000141901929432364
"138","MLT","Malta","feed_marine_salmon_aquaculture_meat",0.0000000530882453488491,34.7184937010456,"fofm",0.00000155413296255337,62.9790741565797,97.6975678576253,0.00000160722120790222,0.000000016450984841756
"139","MMR","Myanmar","feed_marine_salmon_aquaculture_meat",0.00000468404103654842,2647.75490413165,"fofm",0.0000388491051929146,3931.53024722361,6579.28515135526,0.000043533146229463,0.00000000661669850568731
"140","MNE","Montenegro","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000526788240014855,38.6193328786663,38.6193328786663,0.000000526788240014855,0.0000000136405318463142
"141","MNP","Northern Mariana Islands","feed_marine_salmon_aquaculture_meat",0,0,"fofm",0.000000000067924993401418,0.00339105550437211,0.00339105550437211,0.000000000067924993401418,0.0000000200306345071149
"142","MOZ","Mozambique","feed_marine_salmon_aquaculture_meat",0.00000124771680361375,267.268284327382,"fofm",0.000000669470777812133,51.1485945736718,318.416878901054,0.00000191718758142589,0.00000000602099859794695
