file,xmin,xmax,ymin,ymax,variable,min,max,sum_cells,quant_50,mean,total_zero,total_NA,total_greater_zero
crop_acof_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_acof_disturbance_prop,0,0.988867713217864,713.2396597167929,0,8.563287722436104e-4,767171,8498296,65733
crop_bana_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_bana_disturbance_prop,0,1,623.9158204782736,0,7.490849131211667e-4,647905,8498296,184999
crop_bana_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_bana_ghg_tonnes_CO2eq,0,40398.314025878906,5543436.808547071,0,0.5940754467321366,9264111,0,67089
crop_bana_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_bana_tonnes_po4eq,0,243.451703491744,36282.63501588928,0,0.0038883139377454547,9266211,0,64989
crop_bana_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_bana_water_m3,0,206490162.9375,85375067967.9395,0,102502.89105099688,647905,8498296,184999
crop_barl_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_barl_disturbance_prop,0,0.5961846818071164,8246.316163076233,0,0.009900680226143958,499364,8498296,333540
crop_barl_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_barl_ghg_tonnes_CO2eq,0,17903.84991836548,60085889.531659976,0,6.439245705982056,8997791,0,333409
crop_barl_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_barl_tonnes_po4eq,0,179.4670998119371,195473.1910916871,0,0.020948344381397196,9043965,0,287235
crop_barl_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_barl_water_m3,0,49423069.31640625,246889348427.50946,0,296419.93366283533,499364,8498296,333540
crop_bean_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_bean_disturbance_prop,0,1,3471.2696919532827,1.7271055363113777e-5,0.004167670814347487,395319,8498296,437585
crop_bean_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_bean_ghg_tonnes_CO2eq,0,234131.0781993866,8913831.440829935,0,0.9552717164812551,8894810,0,436390
crop_bean_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_bean_tonnes_po4eq,0,391.30748635371185,12228.34021683446,0,0.001310478846968749,9051609,0,279591
crop_bean_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_bean_water_m3,0,692229330.5,117449731225.10014,243.4952390268445,141012.3270210012,395319,8498296,437585
crop_cass_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cass_disturbance_prop,0,0.5950543674779816,2274.991238557164,0,0.002731396701849383,593438,8498296,239466
crop_cass_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cass_ghg_tonnes_CO2eq,0,43839.89226150513,18124079.144610986,0,1.942309579112101,9093052,0,238148
crop_cass_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cass_tonnes_po4eq,0,351.79183080095186,52234.190326642085,0,0.005597799889257804,9227853,0,103347
crop_cass_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cass_water_m3,0,260523936.65625,168392703743.4692,0,202175.40526095414,593481,8498296,239423
crop_chic_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_chic_disturbance_prop,0,1,1509.5977771971554,0,0.0018124511074471387,673840,8498296,159064
crop_chic_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_chic_ghg_tonnes_CO2eq,0,3651.5286340471357,3480600.2172473017,0,0.37300671052461887,9172261,0,158939
crop_chic_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_chic_tonnes_po4eq,0,9.125896817136539,6110.340322751078,0,6.548289954937195e-4,9222257,0,108943
crop_chic_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_chic_water_m3,0,64606241.0859375,35000561618.06196,0,42022.32384291818,673886,8498296,159018
crop_cnut_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cnut_disturbance_prop,0,1,1380.1722621436033,0,0.0016570604321069435,743273,8498296,89631
crop_cnut_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cnut_ghg_tonnes_CO2eq,0,11750.887435913086,3492852.034973503,0,0.3743197053941143,9292041,0,39159
crop_cnut_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cnut_tonnes_po4eq,0,87.1936950145205,22078.798798648753,0,0.002366126414464315,9293852,0,37348
crop_cnut_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cnut_water_m3,0,321034523.5546875,157598770176.92883,0,189216.0082997909,743273,8498296,89631
crop_coco_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_coco_disturbance_prop,0,1,1152.3478314640695,0,0.0013835301925120632,768569,8498296,64335
crop_coco_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_coco_ghg_tonnes_CO2eq,0,1312.0142784118652,205711.17927050643,0,0.022045522469833042,9286451,0,44749
crop_coco_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_coco_tonnes_po4eq,0,10.315782265475743,757.4997841670106,0,8.117924641707421e-5,9288348,0,42852
crop_coco_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_coco_water_m3,0,302678814.05078125,97494931352.68263,0,117054.22395940365,768569,8498296,64335
crop_cott_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cott_disturbance_prop,0,1,4144.382392113451,0,0.004975822414243968,660782,8498296,172122
crop_cott_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cott_ghg_tonnes_CO2eq,0,16880.805938720703,28873780.29292308,0,3.0943265917483656,9159181,0,172019
crop_cott_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cott_tonnes_po4eq,0,84.32603367008392,110599.92618803566,0,0.011852701280439444,9215527,0,115673
crop_cott_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cott_water_m3,0,247847765.52734375,278852952461.91406,0,334796.029868885,660782,8498296,172122
crop_cowp_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cowp_disturbance_prop,0,0.31372412907362063,1066.1269349074346,0,0.001280011783960018,752542,8498296,80362
crop_cowp_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cowp_ghg_tonnes_CO2eq,0,1140.2923002243042,1480716.1749012,0,0.15868443232394722,9251098,0,80102
crop_cowp_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cowp_tonnes_po4eq,0,3.2233225107317924,724.7886454109566,0,7.767368027809385e-5,9291038,0,40162
crop_cowp_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_cowp_water_m3,0,41020586.00317383,54974550385.25378,0,66003.46544770304,752542,8498296,80362
crop_grou_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_grou_disturbance_prop,0,0.9814192255002402,3061.081052333236,0,0.0036751907210593724,572785,8498296,260119
crop_grou_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_grou_ghg_tonnes_CO2eq,0,20134.721939086914,9117386.152218845,0,0.9770861359974148,9072355,0,258845
crop_grou_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_grou_tonnes_po4eq,0,125.90903954331844,41509.71578280306,0,0.004448486345036192,9200165,0,131035
crop_grou_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_grou_water_m3,0,73149016.8203125,111071195828.3689,0,133354.13904647972,572785,8498296,260119
crop_lent_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_lent_disturbance_prop,0,0.9058706952026219,593.686126924305,0,7.1279058201702e-4,691205,8498296,141699
crop_lent_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_lent_ghg_tonnes_CO2eq,0,16089.227798461914,2657655.709703766,0,0.28481392636572195,9189577,0,141623
crop_lent_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_lent_tonnes_po4eq,0,60.712403700916006,8053.058050190102,0,8.63024911071488e-4,9229671,0,101529
crop_lent_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_lent_water_m3,0,72121819.7109375,23272375807.111813,0,27941.246298627288,691205,8498296,141699
crop_maiz_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_maiz_disturbance_prop,0,1,21254.882927530638,0.001229948946924387,0.025519006905394437,271028,8498296,561876
crop_maiz_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_maiz_ghg_tonnes_CO2eq,0,119343.09382629395,321090135.4770584,0,34.410379745056886,8770594,0,560606
crop_maiz_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_maiz_tonnes_po4eq,0,672.3748108837679,1437632.4698867064,0,0.15406726572003085,8914617,0,416583
crop_maiz_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_maiz_water_m3,0,274309295.875,1234835228079.5962,42383.54187250137,1482566.0917459833,271028,8498296,561876
crop_ocer_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ocer_disturbance_prop,0,0.7208707644247667,4581.190848018634,0,0.005500262752992684,466545,8498296,366359
crop_ocer_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ocer_ghg_tonnes_CO2eq,0,36109.818769454956,28771532.084815264,0,3.0833689219839275,8966290,0,364910
crop_ocer_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ocer_tonnes_po4eq,0,102.7031269008853,80672.6362884535,0,0.008645472853272374,9027360,0,303840
crop_ocer_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ocer_water_m3,0,351180718.75390625,181305547504.28625,0,217678.805125544,466545,8498296,366359
crop_ofib_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ofib_disturbance_prop,0,0.722019898837116,406.1954982724617,0,4.876858536787696e-4,660905,8498296,171999
crop_ofib_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ofib_ghg_tonnes_CO2eq,0,2915.775682449341,1073440.810762098,0,0.11503780979531807,9161926,0,169274
crop_ofib_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ofib_tonnes_po4eq,0,13.482638599712256,2609.267607782121,0,2.79628301588443e-4,9227742,0,103458
crop_ofib_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ofib_water_m3,0,114058536.75390625,29493831052.014534,0,35410.840927663456,660978,8498296,171926
crop_oilp_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_oilp_disturbance_prop,0,1,1832.2976752413479,0,0.00219989059392361,790640,8498296,42264
crop_oilp_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_oilp_ghg_tonnes_CO2eq,0,20842.052734375,21230339.05556686,0,2.2751992300633477,9296756,0,34444
crop_oilp_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_oilp_tonnes_po4eq,0,168.08013018878785,138994.94243598578,0,0.014895719996998395,9298692,0,32508
crop_oilp_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_oilp_water_m3,0,255608706,251057138429.36273,0,301423.85968774714,790640,8498296,42264
crop_ooil_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ooil_disturbance_prop,0,1,2435.434519800108,0,0.002924027882925414,509813,8498296,323091
crop_ooil_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ooil_ghg_tonnes_CO2eq,0,12270.217910766602,8958828.941018648,0,0.9600939794473244,9009030,0,322170
crop_ooil_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ooil_tonnes_po4eq,0,38.35442832860155,22566.876925138593,0,0.0024184324551118556,9099227,0,231973
crop_ooil_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_ooil_water_m3,0,188077456.50195312,172904060506.17822,0,207591.8239150954,509813,8498296,323091
crop_opul_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_opul_disturbance_prop,0,0.8318964285528241,2141.5875099931477,0,0.0025712297095381313,458023,8498296,374881
crop_opul_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_opul_ghg_tonnes_CO2eq,0,37990.17547607422,11343680.713294309,0,1.2156722300769949,8957535,0,373665
crop_opul_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_opul_tonnes_po4eq,0,155.9796458415069,34288.28940429369,0,0.003674585198505313,9069894,0,261306
crop_opul_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_opul_water_m3,0,105244748.59375,58398792867.0356,0,70114.67452075571,458106,8498296,374798
crop_orts_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_orts_disturbance_prop,0,0.8774803832136856,279.5119243137953,0,3.355872037039039e-4,698738,8498296,134166
crop_orts_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_orts_ghg_tonnes_CO2eq,0,18336.34765625,1686448.4461077573,0,0.18073221516072027,9198583,0,132617
crop_orts_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_orts_tonnes_po4eq,0,95.1345860227893,3981.479969027724,0,4.266846674626927e-4,9274183,0,57017
crop_orts_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_orts_water_m3,0,99037396.6875,10106391448.263638,0,12133.921134084667,698952,8498296,133952
crop_pige_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pige_disturbance_prop,0,0.40193223860576605,604.0693862956804,0,7.252569159178985e-4,790529,8498296,42375
crop_pige_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pige_ghg_tonnes_CO2eq,0,2942.338394165039,1164028.6631604277,0,0.12474587010892359,9289032,0,42168
crop_pige_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pige_tonnes_po4eq,0,3.540881470892627,1044.3775551165497,0,1.1192317763165496e-4,9305155,0,26045
crop_pige_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pige_water_m3,0,22697502.26220703,18550711277.966953,0,22272.32823706814,790529,8498296,42375
crop_plnt_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_plnt_disturbance_prop,0,0.8864985629463353,473.0431825461227,0,5.679444240226017e-4,775354,8498296,57550
crop_plnt_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_plnt_ghg_tonnes_CO2eq,0,8711.449394226074,964517.2441467408,0,0.10336475953218913,9305139,0,26061
crop_plnt_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_plnt_tonnes_po4eq,0,53.85176764768909,6233.0311858446285,0,6.679774504720375e-4,9306596,0,24604
crop_plnt_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_plnt_water_m3,0,209819644.734375,54682151602.077866,0,65652.4060420865,775354,8498296,57550
crop_pmil_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pmil_disturbance_prop,0,1,3273.616057962349,0,0.0039303641931871455,691528,8498296,141376
crop_pmil_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pmil_ghg_tonnes_CO2eq,0,4641.033447265625,4146133.3952927943,0,0.4443301392417837,9189938,0,141262
crop_pmil_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pmil_tonnes_po4eq,0,19.094668806717387,11684.578131523418,0,0.0012522053038755228,9248243,0,82957
crop_pmil_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pmil_water_m3,0,36237524.295410156,101502648588.98985,0,121865.96365126097,691528,8498296,141376
crop_pota_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pota_disturbance_prop,0,0.69899184837143,2869.822285145743,1.1782850120610346e-5,0.00344556189566354,414751,8498296,418153
crop_pota_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pota_ghg_tonnes_CO2eq,0,41691.46138000488,80757281.46866404,0,8.654544053140123,8913302,0,417898
crop_pota_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pota_tonnes_po4eq,0,511.28780347212745,395794.5986822496,0,0.04241625928950583,8990319,0,340881
crop_pota_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_pota_water_m3,0,68725016.015625,87908374961.26276,53.508106142282486,105544.42644201854,414754,8498296,418150
crop_rape_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rape_disturbance_prop,0,1,5336.137593013338,0,0.006406665825849487,539054,8498296,293850
crop_rape_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rape_ghg_tonnes_CO2eq,0,14799.30078125,26089953.365397245,0,2.795991230002402,9037493,0,293707
crop_rape_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rape_tonnes_po4eq,0,65.92817333664539,99445.63018752045,0,0.010657324908641765,9096412,0,234788
crop_rape_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rape_water_m3,0,87724135.99609375,161977616031.31058,0,194473.33189816607,539054,8498296,293850
crop_rcof_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rcof_disturbance_prop,0,0.798494395687711,510.42970574724194,0,6.128313776224413e-4,757429,8498296,75475
crop_rest_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rest_disturbance_prop,0,1,3393.8065549879234,0,0.004074667134493193,420508,8498296,412396
crop_rest_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rest_ghg_tonnes_CO2eq,0,10412.077606201172,13432244.862894043,0,1.4394981205947974,8919810,0,411390
crop_rest_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rest_tonnes_po4eq,0,35.65680652255262,41319.68437433325,0,0.004428121182091494,8991351,0,339849
crop_rest_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rest_water_m3,0,470542763.84765625,502468485614.8418,0,603272.988981733,420549,8498296,412355
crop_rice_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rice_disturbance_prop,0,1,14517.537610823865,0,0.017430025081910844,523972,8498296,308932
crop_rice_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rice_ghg_tonnes_CO2eq,0,160741.4242553711,452849736.08820325,0,48.53070731397846,9023039,0,308161
crop_rice_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rice_tonnes_po4eq,0,509.11644009705924,1394981.6568026843,0,0.14949649099823673,9129981,0,201219
crop_rice_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_rice_water_m3,0,457482680.25,1176842755844.3857,0,1412939.2533165698,523972,8498296,308932
crop_sesa_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sesa_disturbance_prop,0,0.7524996948784908,998.5596788261089,0,0.0011988892823495976,668671,8498296,164233
crop_sesa_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sesa_ghg_tonnes_CO2eq,0,4267.637228442356,1046615.3054650587,0,0.11216299141214671,9167384,0,163816
crop_sesa_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sesa_tonnes_po4eq,0,10.654119203459228,1898.0442526219726,0,2.0340837755293035e-4,9249710,0,81490
crop_sesa_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sesa_water_m3,0,267712895.5908203,52523961875.2762,0,63061.24340293276,668671,8498296,164233
crop_smil_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_smil_disturbance_prop,0,1,550.4613051833174,0,6.608940588390943e-4,691765,8498296,141139
crop_smil_ghg,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_smil_ghg_tonnes_CO2eq,0,3926.083224117756,1330043.7953282243,0,0.1425372723045557,9190182,0,141018
crop_smil_nutrient,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_smil_tonnes_po4eq,0,20.312929734009323,3356.8527128000046,0,3.5974501808984594e-4,9284770,0,46430
crop_smil_water,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_smil_water_m3,0,67122526.4375,24728862589.49143,0,29689.93136002643,691765,8498296,141139
crop_sorg_disturbance,-180,179.99999999991815,-89.99999999995909,89.99999999999999,crop_sorg_disturbance_prop,0,0.8688000181437157,4849.433791517174,0,0.005822320209192388,491448,8498296,341456
