"","iso3c","Country","animal_system","country_farm_feed_chi","ID_0","land_area_km2","eez_area_km2","avg_cum_stress_km2","prop_of_global"
"40","CHL","Chile","salmon",0.0201485100963343,48,757580.311341943,3668776.26207453,0.00000000455194012550658,0.00000000455194012550658
"41","CHN","China","salmon",0.00226575418779622,49,9382251.39895417,1302395.55638285,0.000000000212057000785081,0.000000000212057000785081
"42","CIV","Côte d'Ivoire","salmon",0.0000193447314479174,57,321658.072097766,171760.651502024,0.0000000000392055074578156,0.0000000000392055074578156
"43","CMR","Cameroon","salmon",0.000197624486349912,41,466040.037678292,15142.5972778522,0.000000000410705773636083,0.000000000410705773636083
"44","COD","Democratic Republic of the Congo","salmon",0.00000565932346232556,301,2329130.05727997,13373.2580979262,0.00000000000241592975564801,0.00000000000241592975564801
"45","COG","Republic of Congo","salmon",0.0000274333902998574,185,341732.187075783,33806.5151152914,0.0000000000730507671773848,0.0000000000730507671773848
"46","COK","Cook Islands","salmon",0.0000112820284359368,55,261.315220056178,1969553.15260542,0.00000000000572745739267075,0.00000000000572745739267075
"47","COL","Colombia","salmon",0.000026780364433813,53,1136758.82137939,728837.330020539,0.0000000000143548561749107,0.0000000000143548561749107
"48","COM","Comoros","salmon",0.0000094348270336035,54,1673.14999276084,164475.850606046,0.0000000000567853372551147,0.0000000000567853372551147
"49","CPV","Cape Verde","salmon",0.0000124744463196871,43,4090.95249179302,801936.208806719,0.0000000000154764590061589,0.0000000000154764590061589
"50","CRI","Costa Rica","salmon",0.00000856229376619413,56,51176.8032125601,599062.787508304,0.0000000000131679059355673,0.0000000000131679059355673
"51","CUB","Cuba","salmon",0.0000130742573648935,59,110730.653758233,352252.962757824,0.0000000000282391361130163,0.0000000000282391361130163
"52","CUW","Curaçao","salmon",0.00000906364387003167,60,437.711431202037,25400.7392390545,0.000000000350781244034307,0.000000000350781244034307
"53","CXR","Christmas Island","salmon",0.00000982368065772207,50,139.610344560719,327994.267957877,0.0000000000299380262365585,0.0000000000299380262365585
"54","CYM","Cayman Islands","salmon",0.0000921520784878349,45,280.407608616865,118290.763580735,0.000000000777187891149974,0.000000000777187891149974
"55","CYP","Cyprus","salmon",0.00000822297355506227,61,9268.07768014394,98449.9814539863,0.0000000000763379290451478,0.0000000000763379290451478
"56","CZE","Czech Republic","salmon",0.00000910301096108701,62,78835.7854129558,0,0.000000000115468006228438,0.000000000115468006228438
"57","DEU","Germany","salmon",0.00179063687405255,86,357839.351149247,56762.5209947853,0.00000000431893098984967,0.00000000431893098984967
"58","DJI","Djibouti","salmon",0.00008946938493525,65,21863.4493050464,7223.43389147844,0.00000000307593578627013,0.00000000307593578627013
"59","DMA","Dominica","salmon",0.0000303247700817917,66,754.21429490331,28580.8983630733,0.00000000103373627486465,0.00000000103373627486465
"60","DNK","Denmark","salmon",0.00222467911589962,64,43144.8468631813,105019.470513178,0.0000000150149452668054,0.0000000150149452668054
"61","DOM","Dominican Republic","salmon",0.0000687694909809657,67,48092.0923404471,363804.753900218,0.000000000166958042064699,0.000000000166958042064699
"62","DZA","Algeria","salmon",0.0000354571167162228,5,2308049.82340796,131193.096197819,0.0000000000145361154607567,0.0000000000145361154607567
"63","ECU","Ecuador","salmon",0.000595170640595413,68,256115.619269998,1096393.66697292,0.000000000440049208274727,0.000000000440049208274727
"64","EGY","Egypt","salmon",0.0000722137428148171,69,983764.184427931,243342.123336387,0.00000000005884880744064,0.00000000005884880744064
"65","ERI","Eritrea","salmon",0.0000481268506453788,72,120457.414006378,78354.8050309456,0.000000000242071895170305,0.000000000242071895170305
"66","ESH","Western Sahara","salmon",0.0000963121050270783,253,267334.879141047,284053.82128042,0.000000000174671887460624,0.000000000174671887460624
"67","ESP","Spain","salmon",0.000805326822874942,215,506043.758595279,1007772.06487678,0.000000000531984677652437,0.000000000531984677652437
"68","EST","Estonia","salmon",0.000321438401170924,73,45489.8873314049,36450.9177049153,0.00000000392281234030403,0.00000000392281234030403
"69","ETH","Ethiopia","salmon",0.0000429815745683449,74,1129520.77883003,0,0.0000000000380529295024264,0.0000000000380529295024264
"70","FIN","Finland","salmon",0.000927063958430142,78,336940.101854587,81553.969046701,0.00000000221523797561474,0.00000000221523797561474
"71","FJI","Fiji","salmon",0.0000551846813623075,77,18963.4827564026,1284067.96246393,0.0000000000423509974104855,0.0000000000423509974104855
"72","FLK","Falkland Islands","salmon",0.0000433344894749797,75,12397.37233939,550565.771448802,0.0000000000769757131583799,0.0000000000769757131583799
"73","FRA","France","salmon",0.00379621858022144,79,549516.218841441,3195303.72100754,0.00000000101372526348344,0.00000000101372526348344
"74","FRO","Faroe Islands","salmon",0.00426544724453906,76,1439.61445163792,266860.974163768,0.0000000158980167227786,0.0000000158980167227786
"75","FSM","Micronesia","salmon",0.0000164468324680641,146,774.856642634266,3010639.36646803,0.00000000000546149790415589,0.00000000000546149790415589
"76","GAB","Gabon","salmon",0.0000619540859135277,83,264549.836282015,201759.124981922,0.000000000132860594712999,0.000000000132860594712999
"77","GBR","United Kingdom","salmon",0.0174767287842905,242,245485.839946286,1977150.1263714,0.00000000786306396960037,0.00000000786306396960037
"78","GEO","Georgia","salmon",0.0000648631530764976,85,69844.6112481634,22944.0577556851,0.000000000699041744782516,0.000000000699041744782516
"79","GGY","Guernsey","salmon",0.000123704383678446,95,88.4512855333347,6530.51821373109,0.0000000186893720679923,0.0000000186893720679923
"80","GHA","Ghana","salmon",0.0000920399494642086,87,238324.271201869,227500.192457248,0.000000000197585048971498,0.000000000197585048971498
"81","GIB","Gibraltar","salmon",0.0000270418392070709,88,7.20813385696157,388.281033028641,0.0000000683756761784904,0.0000000683756761784904
"82","GIN","Guinea","salmon",0.00019450004092251,96,244816.173984723,102163.435954923,0.000000000560551788493685,0.000000000560551788493685
"83","GLP","Guadeloupe","salmon",0.0000329310646737435,92,1650.23696400095,90732.0749263659,0.000000000356465041845065,0.000000000356465041845065
"84","GMB","Gambia","salmon",0.0000549380384219892,84,10670.5052338629,23097.359261281,0.00000000162693256572058,0.00000000162693256572058
"85","GNB","Guinea-Bissau","salmon",0.0000744537585651001,97,33882.2791146663,106870.166828561,0.000000000528969554071772,0.000000000528969554071772
"86","GNQ","Equatorial Guinea","salmon",0.0000544711523889906,71,26959.4124757425,304132.989474719,0.000000000164519487817001,0.000000000164519487817001
"87","GRC","Greece","salmon",0.000153307235126016,89,132574.802227096,482910.291869965,0.000000000249083587232805,0.000000000249083587232805
"88","GRD","Grenada","salmon",0.0000309273547131208,91,359.530960015627,25570.6701315111,0.00000000119271557532298,0.00000000119271557532298
"89","GRL","Greenland","salmon",0.00150185983575075,90,2150881.29352771,2268653.64259739,0.000000000339823048682024,0.000000000339823048682024
"90","GTM","Guatemala","salmon",0.0000430944443179464,94,109152.810299282,110695.032964834,0.000000000196019409051807,0.000000000196019409051807
"91","GUF","French Guiana","salmon",0.0000761979450579722,80,83300.9490805371,131554.467468358,0.000000000354647540573555,0.000000000354647540573555
"92","GUM","Guam","salmon",0.0000357194794246991,93,549.794318575634,208238.842670869,0.000000000171079614004592,0.000000000171079614004592
"93","GUY","Guyana","salmon",0.000026877037034438,98,209744.065645311,138671.333122854,0.0000000000771407840453169,0.0000000000771407840453169
"94","HKG","Hong Kong","salmon",0.0000278355351634523,102,1129.28000052885,0,0.0000000246489224553846,0.0000000246489224553846
"95","HND","Honduras","salmon",0.0000300904380622655,101,112289.741066829,210711.722757098,0.0000000000931588287744364,0.0000000000931588287744364
"96","HRV","Croatia","salmon",0.0000446930331098021,58,57078.5757264721,55502.0604327054,0.000000000396986858793467,0.000000000396986858793467
"97","HTI","Haiti","salmon",0.0000334885453634446,99,27106.7497583897,117375.592271183,0.000000000231782963184457,0.000000000231782963184457
"98","HUN","Hungary","salmon",0.0000557118057443426,103,93052.8725453836,0,0.000000000598711294131956,0.000000000598711294131956
"99","IDN","Indonesia","salmon",0.00144316554741215,106,1890244.78599706,6020906.91951758,0.0000000001824216752671,0.0000000001824216752671
"100","IMN","Isle of Man","salmon",0.0000374382430853752,110,579.672896196578,0,0.0000000645851191784533,0.0000000645851191784533
"101","IND","India","salmon",0.00148698774674533,105,3152800.02893004,2323936.16353427,0.000000000271509836239939,0.000000000271509836239939
"102","IOT","British Indian Ocean Territory","salmon",0.00000543549022518462,34,64.4476730814366,650805.014293555,0.00000000000835112191123701,0.00000000000835112191123701
"103","IRL","Ireland","salmon",0.00250261077030561,109,70366.7663220167,427037.015613905,0.00000000503134648587776,0.00000000503134648587776
"104","IRN","Iran","salmon",0.0000897401144959395,107,1621740.73493403,157296.625327705,0.0000000000504430747214531,0.0000000000504430747214531
"105","IRQ","Iraq","salmon",0.0000252547279628281,108,445148.416564258,1187.46623070058,0.0000000000565823384055137,0.0000000000565823384055137
"106","ISL","Iceland","salmon",0.0141102545837948,104,102224.49421663,808695.590556776,0.0000000154901124913771,0.0000000154901124913771
"107","ISR","Israel","salmon",0.0000464134512397022,111,22158.6505634676,24628.0734145149,0.000000000992021823574226,0.000000000992021823574226
"108","ITA","Italy","salmon",0.000504298907397615,112,300755.063299467,536656.704616866,0.000000000602211393150616,0.000000000602211393150616
"109","JAM","Jamaica","salmon",0.0000183645345662153,113,11000.0339440254,272155.836936254,0.0000000000648566265256069,0.0000000000648566265256069
"110","JEY","Jersey","salmon",0.0000419280973304385,115,125.156212405341,2276.73417846104,0.0000000174562908823307,0.0000000174562908823307
"111","JOR","Jordan","salmon",0.0000287352589403977,116,89111.8517659027,97.0836302231813,0.000000000322111891738208,0.000000000322111891738208
"112","JPN","Japan","salmon",0.000855205842842069,114,372468.10428078,4281863.12434403,0.000000000183744087138111,0.000000000183744087138111
"113","KAZ","Kazakhstan","salmon",0.0000493542869078244,117,2730536.25578668,0,0.0000000000180749428993043,0.0000000000180749428993043
"114","KEN","Kenya","salmon",0.000024616858312943,118,585983.75946418,164061.294196142,0.0000000000328205061720085,0.0000000000328205061720085
"115","KGZ","Kyrgyzstan","salmon",0.0000169705320327891,122,198649.349426594,0,0.0000000000854295877724995,0.0000000000854295877724995
"116","KHM","Cambodia","salmon",0.00000958276465738136,40,181359.619635686,48696.547660631,0.0000000000416540220155827,0.0000000000416540220155827
"117","KIR","Kiribati","salmon",0.0000307783845715384,119,1012.08208605666,3440220.02671806,0.0000000000089440013339392,0.0000000000089440013339392
"118","KNA","Saint Kitts and Nevis","salmon",0.000026941229699053,193,267.120721574779,9501.68807823671,0.0000000027578827931992,0.0000000027578827931992
"119","KOR","South Korea","salmon",0.000134035599357768,213,100229.230049451,430281.268875511,0.000000000252653999552094,0.000000000252653999552094
"120","KWT","Kuwait","salmon",0.0000412588980331687,121,17388.748595073,11178.6212373447,0.00000000144426659770228,0.00000000144426659770228
"121","LAO","Laos","salmon",0.0000242686096902046,123,230001.632104546,0,0.000000000105514945559923,0.000000000105514945559923
"122","LBN","Lebanon","salmon",0.0000334467861466327,125,10238.058037916,20183.8955799149,0.0000000010994292663384,0.0000000010994292663384
"123","LBR","Liberia","salmon",0.0000347752094843897,127,95918.0884180497,251779.75352776,0.000000000100015603461265,0.000000000100015603461265
"124","LBY","Libya","salmon",0.0000424226667608061,128,1616054.24783048,364523.651932039,0.0000000000214193376417523,0.0000000000214193376417523
"125","LCA","Saint Lucia","salmon",0.0000219957515582074,194,614.429767040162,15413.0647542024,0.0000000013723761707767,0.0000000013723761707767
"126","LIE","Liechtenstein","salmon",0.0000323927603266537,129,162.03916607918,0,0.000000199906979963258,0.000000199906979963258
"127","LKA","Sri Lanka","salmon",0.0000259264796001069,217,65837.4026439717,533559.269480836,0.0000000000432542935351974,0.0000000000432542935351974
"128","LSO","Lesotho","salmon",0.0000161726668461847,126,30545.2749297225,0,0.000000000529465420867688,0.000000000529465420867688
"129","LTU","Lithuania","salmon",0.000191377736143321,130,65016.8398612611,6832.46098595514,0.00000000266359914274288,0.00000000266359914274288
"130","LUX","Luxembourg","salmon",0.0000234337099905369,131,2581.55428554129,0,0.00000000907736479600058,0.00000000907736479600058
"131","LVA","Latvia","salmon",0.00028907681495231,124,64710.1019590643,28352.9148543763,0.0000000031062480548187,0.0000000031062480548187
"132","MAC","Macao","salmon",0.0000258177163621714,132,34.1286828292801,0,0.000000756481476045173,0.000000756481476045173
"133","MAF","Saint-Martin","salmon",0.000014991329331755,191,56.1677259301802,1099.55366985844,0.0000000129714041691903,0.0000000129714041691903
"134","MAR","Morocco","salmon",0.00108163827944519,152,413473.604230439,280452.208471026,0.00000000155872322321366,0.00000000155872322321366
"135","MCO","Monaco","salmon",0.0000219670740311478,148,2.35490994943279,287.706321309589,0.0000000757325408011229,0.0000000757325408011229
"136","MDA","Moldova","salmon",0.0000233344324640287,147,33907.8690166904,0,0.000000000688171599711642,0.000000000688171599711642
"137","MDG","Madagascar","salmon",0.000032037179310339,134,591446.365508106,1239790.93111274,0.0000000000174948267870345,0.0000000000174948267870345
"138","MDV","Maldives","salmon",0.0000181713060470639,137,299.684623608685,920737.736262254,0.0000000000197291723821455,0.0000000000197291723821455
"139","MEX","Mexico","salmon",0.00180550751685525,145,1952023.20345292,3187013.04130946,0.000000000351331928957573,0.000000000351331928957573
"140","MHL","Marshall Islands","salmon",0.0000368933440809083,140,300.282759361889,2001566.3590223,0.0000000000184294714297618,0.0000000000184294714297618
"141","MKD","Macedonia","salmon",0.0000266525173502605,133,24825.1106194496,0,0.00000000107361122207364,0.00000000107361122207364
"142","MLI","Mali","salmon",0.0000241954124975919,138,1251194.07277221,0,0.000000000019337857350925,0.000000000019337857350925
"143","MLT","Malta","salmon",0.000034747781784482,139,323.367769410494,52923.00771643,0.000000000652584921836084,0.000000000652584921836084
"144","MMR","Myanmar","salmon",0.000189482442234645,154,669297.405498903,497460.44937439,0.000000000162400828452295,0.000000000162400828452295
"145","MNE","Montenegro","salmon",0.0000161372945218915,150,13335.3297408989,6383.19926368661,0.000000000818382269698656,0.000000000818382269698656
"146","MNG","Mongolia","salmon",0.0000131545636140708,149,1566250.24133943,0,0.00000000000839876238602924,0.00000000000839876238602924
"147","MNP","Northern Mariana Islands","salmon",0.0000248674462820468,168,504.131939337849,763622.193196518,0.0000000000325436324649926,0.0000000000325436324649926
"148","MOZ","Mozambique","salmon",0.0000302162025321733,153,787297.032909591,566292.118349807,0.0000000000223230235733345,0.0000000000223230235733345
"149","MRT","Mauritania","salmon",0.000462593989541444,142,1041174.05228085,173179.536791948,0.000000000380938462820085,0.000000000380938462820085
"150","MSR","Montserrat","salmon",0.0000177209814023007,151,100.645472833054,7188.31064715124,0.00000000243120977964386,0.00000000243120977964386
"151","MTQ","Martinique","salmon",0.0000183647489055091,141,1117.98247098344,47732.3058733712,0.000000000375939416693974,0.000000000375939416693974
"152","MUS","Mauritius","salmon",0.0000254038049392008,143,2027.40992194349,1278181.83099143,0.0000000000198434788059148,0.0000000000198434788059148
"153","MWI","Malawi","salmon",0.0000284045689186178,135,118028.709950911,0,0.000000000240658132503791,0.000000000240658132503791
"154","MYS","Malaysia","salmon",0.000478114782335809,136,329383.422050975,510804.093629638,0.000000000569057232359019,0.000000000569057232359019
"155","MYT","Mayotte","salmon",0.0000210048429202906,144,391.665898069975,66738.0701943178,0.000000000312899232783852,0.000000000312899232783852
"156","NAM","Namibia","salmon",0.000259776048815285,155,823862.935960394,562212.476721543,0.000000000187418409156137,0.000000000187418409156137
"157","NCL","New Caledonia","salmon",0.0000296450781904033,159,18827.0318776645,1175971.26491529,0.000000000024811784775703,0.000000000024811784775703
"158","NER","Niger","salmon",0.0000245919613800475,162,1183670.73220446,0,0.0000000000207760154162531,0.0000000000207760154162531
"159","NFK","Norfolk Island","salmon",0.0000368662716310908,165,40.6342421812784,430600.058634599,0.0000000000856079609774347,0.0000000000856079609774347
"160","NGA","Nigeria","salmon",0.000146976898307289,163,908410.135994421,179048.2087827,0.000000000135156347839155,0.000000000135156347839155
"161","NIC","Nicaragua","salmon",0.0000287118353977754,161,128219.772316624,213813.390355285,0.0000000000839445952359796,0.0000000000839445952359796
"162","NIU","Niue","salmon",0.0000150041462290039,164,266.670097059801,318140.431333126,0.0000000000471225238432497,0.0000000000471225238432497
"163","NLD","Netherlands","salmon",0.00159796245966709,158,37665.8117728856,64328.1754684821,0.0000000156672221852208,0.0000000156672221852208
"164","NOR","Norway","salmon",0.0452348395007474,169,325122.968582346,933179.137785457,0.0000000359491089396025,0.0000000359491089396025
"165","NPL","Nepal","salmon",0.000023796103168646,157,147662.635486519,0,0.000000000161151824835325,0.000000000161151824835325
"166","NRU","Nauru","salmon",0.0000284560843609037,156,22.1510579964023,309260.791208204,0.000000000092006640108886,0.000000000092006640108886
"167","NZL","New Zealand","salmon",0.000447984497177141,160,268709.439912878,4104550.79956849,0.000000000102437191624862,0.000000000102437191624862
"168","OMN","Oman","salmon",0.000120278288757984,170,309325.131895414,556490.129118843,0.00000000013891911378079,0.00000000013891911378079
"169","PAK","Pakistan","salmon",0.000113580334434023,171,874177.137598398,224373.798136886,0.000000000103391049735897,0.000000000103391049735897
"170","PAN","Panama","salmon",0.000106932003298791,174,75103.8808361855,331317.762204857,0.000000000263106075007901,0.000000000263106075007901
"171","PCN","Pitcairn Islands","salmon",0.000020829953330393,180,54.1939748150698,842291.177759189,0.000000000024728518763644,0.000000000024728518763644
"172","PER","Peru","salmon",0.0109021868868057,178,1292816.49521308,870795.320683498,0.00000000503888304117436,0.00000000503888304117436
"173","PHL","Philippines","salmon",0.000525972161308625,179,295856.808695422,1971033.14637814,0.00000000023202368519541,0.00000000023202368519541
"174","PLW","Palau","salmon",0.0000380263554769631,172,487.506246312249,614807.454175469,0.0000000000618018315165401,0.0000000000618018315165401
"175","PNG","Papua New Guinea","salmon",0.0000403864245291937,175,463631.295982334,2403357.24825381,0.0000000000140867059306489,0.0000000000140867059306489
"176","POL","Poland","salmon",0.00044666672410189,181,312400.060062264,29982.2745545331,0.00000000130458460890457,0.00000000130458460890457
"177","PRI","Puerto Rico","salmon",0.0000671347582664608,183,8970.47375675009,172957.77808746,0.000000000369017772588449,0.000000000369017772588449
"178","PRK","North Korea","salmon",0.0000270877748545591,166,122755.128422907,114379.096718519,0.000000000114229714577911,0.000000000114229714577911
"179","PRT","Portugal","salmon",0.000182354722948213,182,91079.2236513672,1275921.83080478,0.000000000133397646149411,0.000000000133397646149411
"180","PRY","Paraguay","salmon",0.000518957292272481,177,399585.917921142,0,0.00000000129873769068833,0.00000000129873769068833
"181","PSE","Palestina","salmon",0.0000249709187720843,173,6219.96144131247,1120.12837020219,0.0000000034019909038322,0.0000000034019909038322
"182","PYF","French Polynesia","salmon",0.0000531928826735779,81,4053.38028725454,4766688.97209617,0.0000000000111498124913418,0.0000000000111498124913418
"183","QAT","Qatar","salmon",0.0000349032042009781,184,11624.8453081708,31488.4411786096,0.000000000809569556050436,0.000000000809569556050436
"184","REU","Reunion","salmon",0.0000231733795853849,186,2512.65207079869,315151.244501368,0.000000000072949365148017,0.000000000072949365148017
"185","ROU","Romania","salmon",0.000043128068328064,187,238338.601461239,29605.6384660016,0.000000000160959117239375,0.000000000160959117239375
"186","RUS","Russia","salmon",0.00150571484059102,188,16925822.8201833,7671763.43778306,0.0000000000612139266349099,0.0000000000612139266349099
"187","RWA","Rwanda","salmon",0.0000137946992496578,189,25277.6854334075,0,0.000000000545726359559267,0.000000000545726359559267
"188","SAU","Saudi Arabia","salmon",0.000339388997883892,200,1916192.40720274,224219.19794432,0.00000000015856249193742,0.00000000015856249193742
"189","SDN","Sudan","salmon",0.0001379347881907,218,1872128.42592637,82560.7007126082,0.0000000000705660999035042,0.0000000000705660999035042
"190","SEN","Senegal","salmon",0.000170331189053265,201,196889.705211972,221818.294962212,0.000000000406801849934578,0.000000000406801849934578
"191","SGP","Singapore","salmon",0.0000164357552337778,205,697.024691693573,714.106715740875,0.0000000116472180742255,0.0000000116472180742255
"192","SHN","Saint Helena","salmon",0.0000149734063553359,192,411.227105779569,1653388.07511142,0.00000000000905394405189403,0.00000000000905394405189403
"193","SJM","Svalbard and Jan Mayen","salmon",0.0000187428508083384,220,59943.6952365315,1089943.62210261,0.0000000000162997282652962,0.0000000000162997282652962
"194","SLB","Solomon Islands","salmon",0.0000131271978058941,209,28532.8277218981,1605322.5604892,0.00000000000803449185320313,0.00000000000803449185320313
"195","SLE","Sierra Leone","salmon",0.0000881597171032323,204,72601.1391831525,160583.510675105,0.000000000378068269745975,0.000000000378068269745975
"196","SLV","El Salvador","salmon",0.0000307618591283218,70,20422.7475738885,95098.6807798676,0.000000000266287039267911,0.000000000266287039267911
"197","SMR","San Marino","salmon",0.0000194883214749141,198,61.215560734813,0,0.000000318355680173181,0.000000318355680173181
"198","SOM","Somalia","salmon",0.000021299947684466,210,633536.373089776,781842.974391338,0.0000000000150489320918612,0.0000000000150489320918612
"199","SPM","Saint Pierre and Miquelon","salmon",0.0000153442973266927,195,226.657035669095,12414.0814918878,0.00000000121387664915638,0.00000000121387664915638
"200","SRB","Serbia","salmon",0.0000161808483754179,202,78231.6438315654,0,0.000000000206832524320411,0.000000000206832524320411
"201","SSD","South Sudan","salmon",0.0000177723270728624,214,628102.111040798,0,0.000000000028295283140209,0.000000000028295283140209
"202","STP","São Tomé and Príncipe","salmon",0.0000209060038951235,199,1002.23400121311,165377.506878557,0.000000000125652340751213,0.000000000125652340751213
"203","SUR","Suriname","salmon",0.0000211856787249439,219,146425.549839596,133303.18746036,0.000000000075736511484075,0.000000000075736511484075
"204","SVK","Slovakia","salmon",0.0000436106426656058,207,49099.2705163082,0,0.000000000888213657901917,0.000000000888213657901917
"205","SVN","Slovenia","salmon",0.0000240435049246285,208,19980.9129874427,214.370643109007,0.00000000119055049507971,0.00000000119055049507971
"206","SWE","Sweden","salmon",0.00206454599724424,222,450047.274489245,155346.473260073,0.00000000341025325239919,0.00000000341025325239919
"207","SWZ","Swaziland","salmon",0.0000313592296554658,221,17383.2579827568,0,0.00000000180399035017327,0.00000000180399035017327
"208","SXM","Sint Maarten","salmon",0.000017651251379062,206,38.0072016244307,465.981455636554,0.0000000350231123751689,0.0000000350231123751689
"209","SYC","Seychelles","salmon",0.0000192518491845289,203,491.200040837143,1341503.56528592,0.0000000000143456961844716,0.0000000000143456961844716
"210","SYR","Syria","salmon",0.0000160171696239977,224,186917.563185058,10269.4106914629,0.000000000081228335265329,0.000000000081228335265329
"211","TCA","Turks and Caicos Islands","salmon",0.0000251407219456616,237,991.451140485309,91025.2823704794,0.000000000273219022088692,0.000000000273219022088692
"212","TCD","Chad","salmon",0.0000665674866401776,47,1269963.0212977,0,0.0000000000524168700378033,0.0000000000524168700378033
