Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","1107","Asses","2016","2016","kg","1606576.335","Fc","Calculated data"
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","1126","Camels","2016","2016","kg","310602.4075","Fc","Calculated data"
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","960","Cattle, dairy","2016","2016","kg","35157748.3777","Fc","Calculated data"
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","961","Cattle, non-dairy","2016","2016","kg","5982724.9368","Fc","Calculated data"
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","1053","Chickens, broilers","2016","2016","kg","494680.0196","Fc","Calculated data"
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","1052","Chickens, layers","2016","2016","kg","2788234.0546","Fc","Calculated data"
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","1016","Goats","2016","2016","kg","5586558.6","Fc","Calculated data"
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","1096","Horses","2016","2016","kg","342059.312","Fc","Calculated data"
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","1110","Mules","2016","2016","kg","27174.615","Fc","Calculated data"
"GM","Manure Management","2","Afghanistan","72386","Manure treated (N content)","976","Sheep","2016","2016","kg","26964941.4216","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","1107","Asses","2016","2016","kg","30595.76","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","946","Buffaloes","2016","2016","kg","4086.4349","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","960","Cattle, dairy","2016","2016","kg","29843315.712","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","961","Cattle, non-dairy","2016","2016","kg","4730793.9109","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","1053","Chickens, broilers","2016","2016","kg","1007125.812","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","1052","Chickens, layers","2016","2016","kg","2960725.824","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","1016","Goats","2016","2016","kg","676898.6273","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","1096","Horses","2016","2016","kg","45407.1181","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","976","Sheep","2016","2016","kg","3857349.9045","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","1051","Swine, breeding","2016","2016","kg","549457.2468","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","1049","Swine, market","2016","2016","kg","1516396.515","Fc","Calculated data"
"GM","Manure Management","3","Albania","72386","Manure treated (N content)","1079","Turkeys","2016","2016","kg","750577.6488","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1107","Asses","2016","2016","kg","49261.7928","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1126","Camels","2016","2016","kg","276240.4905","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","960","Cattle, dairy","2016","2016","kg","6423749.0625","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","961","Cattle, non-dairy","2016","2016","kg","807307.6","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1053","Chickens, broilers","2016","2016","kg","7730964.2574","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1052","Chickens, layers","2016","2016","kg","2402860.8339","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1068","Ducks","2016","2016","kg","8858.5609","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1016","Goats","2016","2016","kg","1480558.341","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1096","Horses","2016","2016","kg","35956.9872","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1110","Mules","2016","2016","kg","8723.3788","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","976","Sheep","2016","2016","kg","6728664.7799","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1051","Swine, breeding","2016","2016","kg","2754.29","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1049","Swine, market","2016","2016","kg","70744.1686","Fc","Calculated data"
"GM","Manure Management","4","Algeria","72386","Manure treated (N content)","1079","Turkeys","2016","2016","kg","32454.1356","Fc","Calculated data"
"GM","Manure Management","5","American Samoa","72386","Manure treated (N content)","960","Cattle, dairy","2016","2016","kg","481.8","Fc","Calculated data"
"GM","Manure Management","5","American Samoa","72386","Manure treated (N content)","961","Cattle, non-dairy","2016","2016","kg","466.1415","Fc","Calculated data"
"GM","Manure Management","5","American Samoa","72386","Manure treated (N content)","1053","Chickens, broilers","2016","2016","kg","10935.8964","Fc","Calculated data"
"GM","Manure Management","5","American Samoa","72386","Manure treated (N content)","1052","Chickens, layers","2016","2016","kg","4598.6846","Fc","Calculated data"
"GM","Manure Management","5","American Samoa","72386","Manure treated (N content)","1051","Swine, breeding","2016","2016","kg","31733.1","Fc","Calculated data"
"GM","Manure Management","5","American Samoa","72386","Manure treated (N content)","1049","Swine, market","2016","2016","kg","82264.6125","Fc","Calculated data"
